Molecule_Name,inchikey,repeat_0,repeat_1,repeat_2,repeat_3,repeat_4
OCNT-2311287,BYAMCPKNCANMIS-UHFFFAOYSA-N,3,3,1,4,0
OCNT-2311289,WVCJVIQCQHDHBX-UHFFFAOYSA-N,2,2,0,4,0
OCNT-2311291,RQDDMLORJHULQP-UHFFFAOYSA-N,0,3,1,1,0
OCNT-2311293,SSOJFUYLKIYITA-UONOGXRCSA-N,0,2,0,2,2
OCNT-2311294,SWUBLAYQXQUNCO-UHFFFAOYSA-N,0,2,1,2,1
OCNT-2311299,NRKCFJNOZMZLSJ-UHFFFAOYSA-N,4,0,1,0,2
OCNT-2311302,KRQHOVHGPUNHJN-UHFFFAOYSA-N,3,4,0,1,3
OCNT-2311303,NMNKFVCNPVCIOY-OCCSQVGLSA-N,2,4,0,4,0
OCNT-2311306,OWMZITVSKMTHRA-UHFFFAOYSA-N,2,1,2,3,4
OCNT-2311309,IRELANSYNNWRMV-UHFFFAOYSA-N,3,1,1,1,3
OCNT-2311310,RSHZCZPRHAIFAF-UHFFFAOYSA-N,4,2,4,0,3
OCNT-2311311,JSEDCBYKKMTEPF-UHFFFAOYSA-N,0,0,4,4,4
OCNT-2311312,SFUHDXBOFVLCBO-UHFFFAOYSA-N,4,3,4,1,0
OCNT-2311313,XRYPVMNOHMBCKQ-UHFFFAOYSA-N,4,3,2,4,4
OCNT-2311316,BKJONGMYVDDYHZ-UHFFFAOYSA-N,3,0,0,3,1
OCNT-2311317,OIWLPLPFFSGLSU-UHFFFAOYSA-N,1,2,4,1,4
OCNT-2311320,LCCOAQYOJSHIPJ-UHFFFAOYSA-N,0,3,1,1,0
OCNT-2311325,YCAOWEJDCXTHHC-UHFFFAOYSA-N,2,2,0,3,1
OCNT-2311328,WCXXKBXIMXJSNI-UHFFFAOYSA-N,2,1,1,1,1
OCNT-2311331,CDQDNPHFGYWSOR-UHFFFAOYSA-N,0,1,2,2,3
OCNT-2311335,HXTSDZBKYGGGDC-UHFFFAOYSA-N,2,1,4,2,1
OCNT-2311336,LQKJYHIZCLRVAA-UHFFFAOYSA-N,0,3,4,0,2
OCNT-2311337,OCXOMPOAICENRT-UHFFFAOYSA-N,3,3,3,1,4
OCNT-2311338,VFYQKMRHQYQUKQ-UHFFFAOYSA-N,4,4,0,2,0
OCNT-2311340,QVLONCRSZCBUNW-UHFFFAOYSA-N,3,0,0,3,0
OCNT-2311343,SASVNHDDQBDFCM-UHFFFAOYSA-N,0,4,0,0,1
OCNT-2311344,DWNPCXRBSBGYDP-UHFFFAOYSA-N,1,2,4,2,1
OCNT-2311351,DPRJAAMTGOYYQR-UHFFFAOYSA-N,3,1,0,0,1
OCNT-2311357,UEFZCHIJYQFTCX-UHFFFAOYSA-N,4,0,3,1,0
OCNT-2311370,IFDGZZUSIYMRQQ-UHFFFAOYSA-N,4,1,3,3,4
OCNT-2311372,OCVVVZLHRSJBLY-UHFFFAOYSA-N,3,1,2,0,3
OCNT-2311376,FQCDMDCBFOOLSS-UHFFFAOYSA-N,1,3,0,1,1
OCNT-2311379,BQTTZOPVMFZWGY-UHFFFAOYSA-N,1,3,2,3,2
OCNT-2311380,RTPCLKZZONHISP-XJKSGUPXSA-N,2,3,0,4,0
OCNT-2311381,ZBDLKQFUQFURQT-UHFFFAOYSA-N,4,4,0,3,2
OCNT-2311382,MQAYVQAUUCNHDF-UHFFFAOYSA-N,2,2,1,4,4
OCNT-2311387,QNTHWRNJSZFTQQ-UHFFFAOYSA-N,3,0,2,0,4
OCNT-2311391,OMZILNLGLOPTFB-UHFFFAOYSA-N,1,4,2,1,2
OCNT-2311392,HUQRTTFIRBGPNM-UHFFFAOYSA-N,2,4,1,2,0
OCNT-2311393,YLSWGQHOTLFTSG-UHFFFAOYSA-N,4,3,0,2,0
OCNT-2311397,DGGJWQMXQGSRJK-UHFFFAOYSA-N,2,3,4,2,3
OCNT-2311399,YIBRVQNCOSVETL-UHFFFAOYSA-N,1,0,3,4,2
OCNT-2311402,OGIYBCQWFOZLPG-UHFFFAOYSA-N,0,0,4,4,0
OCNT-2311403,CPOPRSAGMUGGIW-UHFFFAOYSA-N,1,4,4,4,4
OCNT-2311405,CSGSWUKYYRUGCP-UHFFFAOYSA-N,4,0,0,1,3
OCNT-2311413,JSDLMHDVEMVGNS-UHFFFAOYSA-N,2,3,1,3,0
OCNT-2311414,QMRKEPSYABBZAV-UHFFFAOYSA-N,4,2,2,1,4
OCNT-2311419,SEQXZNXWFZKRGC-UHFFFAOYSA-N,1,3,1,2,2
OCNT-2311427,AGJMLSFEVNTSJB-UHFFFAOYSA-N,3,4,0,1,1
OCNT-2311435,JBCWPQUYQNSOPO-UHFFFAOYSA-N,2,1,1,2,1
OCNT-2311436,JKYOEAFNWSQZLA-UHFFFAOYSA-N,4,1,3,3,4
OCNT-2311437,JHVLKXIDWMPJMT-UHFFFAOYSA-N,0,3,0,0,3
OCNT-2311438,FLLMSOQAWLVNEM-UHFFFAOYSA-N,0,4,2,0,4
OCNT-2311440,QHMBPCYPIMUTEB-UHFFFAOYSA-N,3,0,0,3,0
OCNT-2311447,SUMPTRVIGHNMEZ-UHFFFAOYSA-N,2,0,0,3,0
OCNT-2311450,DBUJZAYXHSBDLC-UHFFFAOYSA-N,0,2,4,4,0
OCNT-2311453,FVWJNTSKIAGKNF-UHFFFAOYSA-N,0,3,1,3,2
OCNT-2311457,VIYIOFKENPGWTN-UHFFFAOYSA-N,2,0,3,4,2
OCNT-2311461,YCCGHCCVGFNCRD-UHFFFAOYSA-N,2,1,3,0,4
OCNT-2311462,LDOUATMQCNACHQ-UHFFFAOYSA-N,1,4,0,0,2
OCNT-2311473,HENYWYASSIFTSN-UHFFFAOYSA-N,3,2,1,3,2
OCNT-2311474,KVGFXFUOPKKBHC-UHFFFAOYSA-N,3,3,1,1,1
OCNT-2311478,PCHBMUPAPYYNLT-UHFFFAOYSA-N,2,2,2,2,4
OCNT-2311479,HHRFLCPEBVMXQA-QWHCGFSZSA-N,2,1,3,0,1
OCNT-2311487,OSHMXVGKRHQANF-LBPRGKRZSA-N,3,0,2,1,1
OCNT-2311488,YTOVCLCPEUYUAO-UHFFFAOYSA-N,4,4,3,1,1
OCNT-2311489,FMHQXHWZSQJKAP-UHFFFAOYSA-N,2,2,1,0,0
OCNT-2311490,URSGKFSCFISALV-UHFFFAOYSA-N,3,1,0,3,1
OCNT-2311493,VDXDSSNLLKXVIZ-UHFFFAOYSA-N,3,1,3,0,2
OCNT-2311498,DAMIWXAGOOFFCB-UHFFFAOYSA-N,4,2,4,3,1
OCNT-2311500,CUFZSGFNRGYWQU-UHFFFAOYSA-N,3,0,4,3,2
OCNT-2311501,ZMBBRLFHKWABNB-UHFFFAOYSA-N,3,3,3,1,4
OCNT-2311502,USTVQUDPYAFFTG-UHFFFAOYSA-N,1,4,4,2,2
OCNT-2311507,KNHOKGYXVGIUBR-UHFFFAOYSA-N,0,1,2,4,0
OCNT-2311508,IEBDYAPJNYNOJG-UHFFFAOYSA-N,1,0,0,3,2
OCNT-2311511,WJXCZJUCYBAJOZ-CQSZACIVSA-N,3,2,0,2,3
OCNT-2311515,JNCBIXAIBFODBA-UHFFFAOYSA-N,2,2,1,4,0
OCNT-2311516,YAGSGOANEUXIEK-UHFFFAOYSA-N,4,2,3,0,3
OCNT-2311517,PVKXXXJWSIHBNV-UHFFFAOYSA-N,1,4,3,1,2
OCNT-2311523,XCGNAQXHWPVDTP-UHFFFAOYSA-N,1,4,1,3,1
OCNT-2311525,KUYTWPZELIENHA-UHFFFAOYSA-N,2,2,3,1,2
OCNT-2311532,WNVZWNWYYUTQII-ZDUSSCGKSA-N,1,1,2,3,1
OCNT-2311533,AHIHYZQZQAYOEI-DRXWIORDSA-N,3,2,3,4,3
OCNT-2311534,FFLCNUCKIWWFFL-IBGZPJMESA-N,1,0,1,3,2
OCNT-2311537,CUPDMDQECDQQIW-ZWKOTPCHSA-N,2,3,1,4,4
OCNT-2311540,MIGWKHIQDUYWTC-UHFFFAOYSA-N,2,4,4,1,2
OCNT-2311542,KWIFZAZOFYUVCZ-UHFFFAOYSA-N,0,2,1,4,3
OCNT-2311547,BHEAZNHFSNJYDJ-UHFFFAOYSA-N,0,1,4,2,3
OCNT-2311552,VTQXUFDARAXXEL-UHFFFAOYSA-N,1,3,1,1,2
OCNT-2311554,UAVCJCBNMRVBKI-UHFFFAOYSA-N,2,0,2,0,3
OCNT-2311556,CKDAYZQHZOJZGJ-UHFFFAOYSA-N,4,4,1,2,3
OCNT-2311559,HNNQRKVHGGLWAB-UHFFFAOYSA-N,3,4,4,2,1
OCNT-2311562,YMMIAKHPBKEYBZ-UHFFFAOYSA-N,1,4,0,2,2
OCNT-2311565,KWIOICCUMYONAQ-UHFFFAOYSA-N,1,3,2,0,2
OCNT-2311567,MWCPZQWNSSVFNC-UHFFFAOYSA-N,1,0,3,2,0
OCNT-2311569,HSZAONGFDFUHGD-UHFFFAOYSA-N,2,2,3,1,1
OCNT-2311571,LCUCUXXVWLELNJ-UHFFFAOYSA-N,3,0,2,1,1
OCNT-2311573,AVWOIDVOWIXTBD-UHFFFAOYSA-N,2,1,0,3,4
OCNT-2311574,IXIWLXFULLNPDO-UHFFFAOYSA-N,0,2,4,0,1
OCNT-2311582,ZEPYVNPXMMPJQB-UHFFFAOYSA-N,3,1,1,4,2
OCNT-2311588,ATLZEXPCGWQKDL-UHFFFAOYSA-N,0,4,4,1,4
OCNT-2311590,KQWKVPYBDZZQRY-UHFFFAOYSA-N,1,2,4,3,0
OCNT-2311592,DIYLEQWUQDMBDH-UHFFFAOYSA-N,1,2,3,4,2
OCNT-2311596,XLCKGMINJOIRBQ-UHFFFAOYSA-N,2,1,1,3,1
OCNT-2311598,ZQQOSDFDVQCXRI-UHFFFAOYSA-N,2,4,3,0,2
OCNT-2311600,LECNWKBRWUMOOE-UHFFFAOYSA-N,2,0,0,1,4
OCNT-2311602,AIDXPYZJTIDUSC-UHFFFAOYSA-N,0,3,4,4,3
OCNT-2311604,GKRCFAAHQZDGMF-UHFFFAOYSA-N,0,1,4,0,4
OCNT-2311606,JISJHJWHBGLITM-UHFFFAOYSA-N,0,3,3,0,0
OCNT-2311610,HOLMFESKTOTMDZ-UHFFFAOYSA-N,2,1,1,3,3
OCNT-2311615,OGPHYGJCVHSATM-UHFFFAOYSA-N,1,1,0,0,1
OCNT-2311616,QTGQLLCXQYGJAC-UHFFFAOYSA-N,4,2,2,1,0
OCNT-2311617,GRLLACXBVXPSJS-UHFFFAOYSA-N,2,1,0,2,2
OCNT-2311619,YYKMRMTYTUHGAM-UHFFFAOYSA-N,0,0,4,4,2
OCNT-2311620,GKIZKNATVXCLLF-UHFFFAOYSA-N,0,3,1,3,2
OCNT-2311621,VHKOXEATTOABCX-UHFFFAOYSA-N,1,3,3,0,1
OCNT-2311623,ARILZESNWCDILA-UHFFFAOYSA-N,3,4,2,0,2
OCNT-2311624,FHLMPSUVVSVTAJ-UHFFFAOYSA-N,0,4,4,3,4
OCNT-2311626,JBQGWNQLFCYYOB-UHFFFAOYSA-N,0,2,3,0,4
OCNT-2311627,BZSQFVKPLZFAMM-UHFFFAOYSA-N,0,1,2,4,2
OCNT-2311629,YOAAWJYXHLOKQP-UHFFFAOYSA-N,3,2,1,4,4
OCNT-2311630,TVVHIDPDFJESIK-UHFFFAOYSA-N,2,1,4,0,3
OCNT-2311633,UISGDJBBIGTBNN-UHFFFAOYSA-N,3,0,0,3,3
OCNT-2311634,DRUFNDFUCMLREO-UHFFFAOYSA-N,2,0,0,2,4
OCNT-2311635,XMWNJVUBIFPEBV-UHFFFAOYSA-N,2,2,3,0,3
OCNT-2311636,QUGHBKJKLUPSCI-UHFFFAOYSA-N,0,2,4,1,1
OCNT-2311637,AIZGQFSORPYZAE-UHFFFAOYSA-N,4,3,2,2,1
OCNT-2311638,DUDNRIVARGBEHO-UHFFFAOYSA-N,2,0,4,0,3
OCNT-2311644,IAAZBECRDFSGAC-UHFFFAOYSA-N,3,4,2,3,2
OCNT-2311651,QQTARCVTVSIJRX-UHFFFAOYSA-N,1,2,0,0,3
OCNT-2311652,HUDMLWIUQXOJMV-UHFFFAOYSA-N,3,4,1,0,0
OCNT-2311653,FVLPTKXJYBDXJB-UHFFFAOYSA-N,2,4,2,2,3
OCNT-2311655,FLRYEXYQVHVJHQ-UHFFFAOYSA-N,0,4,3,1,1
OCNT-2311656,PZZAZPHQEDPVKI-UHFFFAOYSA-N,2,2,0,1,4
OCNT-2311661,XEKMKJZNWPOJIH-UHFFFAOYSA-N,3,1,0,0,2
OCNT-2311662,NNQWXKPJDCMYDO-UHFFFAOYSA-N,1,3,1,1,2
OCNT-2311663,VKBIJQGEAADTJM-UHFFFAOYSA-N,1,3,1,4,0
OCNT-2311664,YDNMVMFHJDBZIM-UHFFFAOYSA-N,0,2,1,0,0
OCNT-2311665,JCDNVUCIHNFYER-UHFFFAOYSA-N,2,0,2,2,1
OCNT-2311669,GQZZKRNBYZPRCE-UHFFFAOYSA-N,3,0,4,3,2
OCNT-2311674,ASHCCSWFPCMODT-UHFFFAOYSA-N,2,3,0,2,2
OCNT-2311676,XTHYOHCNADPCDX-UHFFFAOYSA-N,4,1,3,4,0
OCNT-2311678,JKFWTYVZVQGNQO-UHFFFAOYSA-N,1,2,4,0,1
OCNT-2311680,UUDZBFIDKCNXTJ-UHFFFAOYSA-N,2,3,2,4,1
OCNT-2311681,HLXPTOWPJDRPRH-UHFFFAOYSA-N,3,1,4,2,1
OCNT-2311682,IDEIBHAYJROBBO-UHFFFAOYSA-N,2,4,2,2,4
OCNT-2311683,LGFZDYDQAYBJAH-UHFFFAOYSA-N,2,3,1,4,0
OCNT-2311686,SMMRFJYFYSKXSJ-UHFFFAOYSA-N,3,4,2,2,4
OCNT-2311687,JTFSXVMWHXRSBA-UHFFFAOYSA-N,1,2,2,2,0
OCNT-2311688,JJJJVJUOKHUIHD-UHFFFAOYSA-N,1,1,1,4,3
OCNT-2311689,FMIDPHAHVCLBIS-UHFFFAOYSA-N,0,3,3,3,3
OCNT-2311697,CQJUDZMQLRQERA-UHFFFAOYSA-N,4,1,1,3,3
OCNT-2311706,VTCDUPMGNVGRBQ-UHFFFAOYSA-N,4,4,4,2,1
OCNT-2311707,UDCRBVYHXMGVBV-UHFFFAOYSA-N,3,0,4,4,3
OCNT-2311708,JBAMDLSUEWXMMO-UHFFFAOYSA-N,2,4,4,4,3
OCNT-2311709,MCLMRJSNYOWEOE-UHFFFAOYSA-N,1,0,1,1,1
OCNT-2311711,YVZIEHNHDMNICX-UHFFFAOYSA-N,2,4,0,3,0
OCNT-2311714,NIWGHJVYXHFVSV-UHFFFAOYSA-N,1,0,1,2,1
OCNT-2311721,SWRIFYKPRHINJT-UHFFFAOYSA-N,0,1,3,1,4
OCNT-2311722,ZRTBUGKOMPSPNV-UHFFFAOYSA-N,4,4,3,1,1
OCNT-2311723,YTNJKWXYWVIMPG-SMDDNHRTSA-N,0,0,3,4,4
OCNT-2311724,BDFIQPRMLMCODG-JWCMVYSZSA-N,0,3,3,0,3
OCNT-2311726,QJLJHBIISBVJHW-UHFFFAOYSA-N,3,4,2,2,0
OCNT-2311727,QPBXRIKKGPQSAW-UHFFFAOYSA-N,0,0,2,1,2
OCNT-2311728,LQUSNRYERYWFOJ-UHFFFAOYSA-N,0,1,2,1,1
OCNT-2311730,WRYOYRCEFJBZBH-UHFFFAOYSA-N,4,2,0,1,2
OCNT-2311731,VWXNHHNSTRKTRD-YUZWYKEKSA-N,0,4,4,1,3
OCNT-2311732,JFZABASWGGCCKV-UHFFFAOYSA-N,3,0,4,4,1
OCNT-2311737,QSAMUNMEBYLCKD-UHFFFAOYSA-N,0,3,3,1,1
OCNT-2311745,NDYIXONJSDUIQJ-UHFFFAOYSA-N,0,0,1,1,3
OCNT-2311748,OLKFTJZESRFYGM-UHFFFAOYSA-N,0,3,0,3,3
OCNT-2311751,IIVLHBGHMFXEAK-UHFFFAOYSA-N,1,3,2,3,0
OCNT-2311752,TXHFRSPUYJGUOC-UHFFFAOYSA-N,0,2,1,2,4
OCNT-2311754,UTOXMBBBSYRSIE-UHFFFAOYSA-N,3,2,2,0,1
OCNT-2311756,XWNBURIQWGCTOZ-UHFFFAOYSA-N,4,1,1,0,1
OCNT-2311758,FADJNMZHNKQROB-UHFFFAOYSA-N,2,1,4,4,2
OCNT-2311760,VAMQGGBIMXSDHD-UHFFFAOYSA-N,4,1,4,0,0
OCNT-2311762,QNDPREYSNOCOOT-UHFFFAOYSA-N,2,1,3,4,2
OCNT-2311765,ZQZSFKJELGBYHA-GWCFXTLKSA-N,0,0,1,1,2
OCNT-2311766,PBXCTHXLVRZONA-UHFFFAOYSA-N,1,1,3,4,3
OCNT-2311769,PLTRVIGXBYDJLW-UHFFFAOYSA-N,0,4,3,3,1
OCNT-2311771,IHEPXAREJOJNRY-UHFFFAOYSA-N,4,3,1,4,3
OCNT-2311773,XKRNHUNIZWAAMV-UHFFFAOYSA-N,1,0,4,2,2
OCNT-2311777,AZPOXMVTZMIAGA-UHFFFAOYSA-N,1,2,4,0,4
OCNT-2311779,ASHZCZJGKOMSDX-UHFFFAOYSA-N,1,3,4,1,2
OCNT-2311780,QKHYTYJMUYSRFF-UHFFFAOYSA-N,1,4,4,0,4
OCNT-2311781,GNDDQECXQRSALR-UHFFFAOYSA-N,1,3,4,3,2
OCNT-2311782,HHHGHYGOJRNHLQ-UHFFFAOYSA-N,2,3,0,4,1
OCNT-2311783,VTTXKWNUEYBJHG-UHFFFAOYSA-N,0,3,4,4,0
OCNT-2311786,CUQVIXOCIGZLNI-UHFFFAOYSA-N,3,1,2,1,2
OCNT-2311787,OBNHVXTUARWNPW-UHFFFAOYSA-N,1,1,4,0,1
OCNT-2311790,ZMADJKCDAFJXQB-UHFFFAOYSA-N,1,3,3,1,1
OCNT-2311792,MIADJAWNWSIAHD-UHFFFAOYSA-N,2,3,3,0,4
OCNT-2311794,CBEFARRBDATNTE-UHFFFAOYSA-N,1,1,2,1,0
OCNT-2311797,OQWDBCXAINMZFS-UHFFFAOYSA-N,0,1,3,3,3
OCNT-2311800,BIJKXSIAIACXNV-UHFFFAOYSA-N,0,4,1,2,1
OCNT-2311801,ZGKKTJUHLOHJDN-UHFFFAOYSA-N,1,3,3,2,2
OCNT-2311802,QPTDLYRBQHYCLI-UHFFFAOYSA-N,4,0,1,0,3
OCNT-2311803,QFPYRHOSMPRHMQ-IEBWSBKVSA-N,2,4,0,1,4
OCNT-2311804,WFPYPYMTLQPEFP-UHFFFAOYSA-N,2,0,2,1,1
OCNT-2311805,ZUCYBEULVWTNIR-UHFFFAOYSA-N,0,0,0,4,1
OCNT-2311806,YYJSEZIUTAVANJ-UHFFFAOYSA-N,3,4,3,2,2
OCNT-2311807,FQNJZDBFAVDMES-UHFFFAOYSA-N,3,3,1,1,4
OCNT-2311808,FVFLRSYMSIUFPX-UHFFFAOYSA-N,1,3,0,0,4
OCNT-2311815,UAIHEGUYIALJPU-UHFFFAOYSA-N,3,0,4,2,1
OCNT-2311816,PNNQRGFPPUHDGK-UHFFFAOYSA-N,3,1,1,2,1
OCNT-2311817,ADEBKNPZUBITBS-UHFFFAOYSA-N,3,1,3,0,2
OCNT-2311818,BDXZIUPCZHDUKE-UHFFFAOYSA-N,0,3,2,0,4
OCNT-2311819,CDJZECPEHULQQM-UHFFFAOYSA-N,4,1,0,0,2
OCNT-2311821,LVSAKEJGXFJLJG-UHFFFAOYSA-N,4,0,2,3,0
OCNT-2311822,BLNYUGFNMDBUFY-UHFFFAOYSA-N,4,0,2,4,1
OCNT-2311823,BXVZTCGLMPJMGU-RIJFORKLSA-N,3,1,1,0,1
OCNT-2311826,MYJTXSQZAPTVCC-UHFFFAOYSA-N,4,0,2,0,1
OCNT-2311829,ZMMHEFMEZJBPCK-XIKOKIGWSA-N,0,3,2,4,2
OCNT-2311830,GNTSXTHXPJNZFL-UHFFFAOYSA-N,1,2,0,2,4
OCNT-2311831,HOSNJLMMVKABFA-UHFFFAOYSA-N,0,4,0,0,2
OCNT-2311832,XIRREYNNJBHXEG-UHFFFAOYSA-N,3,3,0,1,4
OCNT-2311834,DGUHWPMRKMJECE-UHFFFAOYSA-N,0,1,3,0,0
OCNT-2311835,ADMZMNOHLCCOFV-UHFFFAOYSA-N,2,3,2,0,4
OCNT-2311839,GSZWDSMTOYIIMS-UHFFFAOYSA-N,0,1,4,3,0
OCNT-2311840,PWJXIYCMKSEYTR-UHFFFAOYSA-N,0,4,3,1,3
OCNT-2311844,XKDBOKUXZQQYCO-BZNIZROVSA-N,4,2,3,3,1
OCNT-2311846,JTSNGDOVWZSFLB-MLGOLLRUSA-N,0,4,2,1,2
OCNT-2311849,AMHJGAIKKMPEAN-UHFFFAOYSA-N,4,3,1,2,4
OCNT-2311855,QEGXZVYYVBUXIG-UHFFFAOYSA-N,0,0,4,2,4
OCNT-2311856,AZAQOBMLKLOLHT-UHFFFAOYSA-N,3,1,3,4,0
OCNT-2311862,AOBRDNBXUPBCHC-UHFFFAOYSA-N,0,2,3,4,3
OCNT-2311864,NUJZSEZNBAAEBL-UHFFFAOYSA-N,2,1,1,3,1
OCNT-2311870,OJSIVYVRAASXGQ-OAHLLOKOSA-N,3,4,0,0,2
OCNT-2311871,ZNXBZOMGIIFVSP-BRWVUGGUSA-N,3,2,3,2,4
OCNT-2311873,JWNIZPXCAXQRIU-UHFFFAOYSA-N,2,2,2,2,2
OCNT-2311875,KWBLDJMJGBSZST-UHFFFAOYSA-N,1,1,4,4,3
OCNT-2311886,WQIMXLYTESNREJ-UHFFFAOYSA-N,0,3,2,1,4
OCNT-2311887,GHIFDJGPEUVFQM-UHFFFAOYSA-N,1,3,1,2,2
OCNT-2311888,SEOUHFJIGNNOGV-UHFFFAOYSA-N,1,4,1,4,0
OCNT-2311889,RBVFRCIGZGGBTF-UHFFFAOYSA-N,0,3,2,0,2
OCNT-2311890,OMISETSBIRJDGV-UHFFFAOYSA-N,3,2,3,0,2
OCNT-2311892,NAOJMNUZHUNOKN-UHFFFAOYSA-N,0,2,2,4,0
OCNT-2311897,NSBQHSGIUPTPOI-UHFFFAOYSA-N,0,2,1,2,2
OCNT-2311899,CTYKHSITTROELE-UHFFFAOYSA-N,1,1,1,2,4
OCNT-2311901,CAVHMRSMXQUFPI-UHFFFAOYSA-N,3,2,4,0,3
OCNT-2311902,SUSOBADQCIKQKR-SJLPKXTDSA-N,3,3,1,2,4
OCNT-2311905,GCVLLZZKLLGWGD-UHFFFAOYSA-N,3,1,0,3,1
OCNT-2311907,SRSBGXOXMZZOHE-UHFFFAOYSA-N,3,0,1,2,0
OCNT-2311908,LVWKFZKZBVNNLM-UHFFFAOYSA-N,1,3,2,0,1
OCNT-2311909,VDVJUEFMOAEWCR-UHFFFAOYSA-N,0,4,2,3,4
OCNT-2311912,SOPQJUICSFKZMO-UHFFFAOYSA-N,2,2,0,4,1
OCNT-2311913,POPXPEOGVMVBKD-UHFFFAOYSA-N,1,3,2,4,0
OCNT-2311914,PWQYFBLPMRQMCG-UHFFFAOYSA-N,3,4,1,0,2
OCNT-2311915,JKCABBUJFHYLDA-UHFFFAOYSA-N,4,0,3,4,4
OCNT-2311916,WYWNLPSNCOQRHL-UHFFFAOYSA-N,0,1,0,1,1
OCNT-2311918,LLUZHZALVKLRDA-UHFFFAOYSA-N,4,2,3,3,1
OCNT-2311920,ZIDGMVYYEWLEMM-UHFFFAOYSA-N,4,0,1,3,3
OCNT-2311921,RITAWZJOUAIRMU-UHFFFAOYSA-N,1,0,4,3,4
OCNT-2311925,PXXWYWBIXVGLGJ-PKOBYXMFSA-N,4,4,4,4,2
OCNT-2311929,NULHLQCVVKOCNB-UHFFFAOYSA-N,4,2,2,0,3
OCNT-2311931,ZYDQDUUDTQHKQC-UHFFFAOYSA-N,2,0,1,0,1
OCNT-2311934,IFPCQLFPEPZBKC-UHFFFAOYSA-N,3,0,3,2,4
OCNT-2311935,ZAJBAXYKTFWDPK-UHFFFAOYSA-N,2,4,1,2,2
OCNT-2311937,JERSGWYTALKMNY-HNNXBMFYSA-N,0,1,4,1,4
OCNT-2311938,QFDABLMMCQJNQW-GJZGRUSLSA-N,3,2,1,1,0
OCNT-2311948,HTGAXCLQAYTCRX-UHFFFAOYSA-N,1,4,0,1,1
OCNT-2311950,VFCWORZQBTUFDP-UHFFFAOYSA-N,4,4,1,3,1
OCNT-2311955,SEHQLVDSHQYOOZ-UHFFFAOYSA-N,2,2,3,1,0
OCNT-2311956,QMPNSZFQZAWABV-UHFFFAOYSA-N,0,3,3,1,0
OCNT-2311958,PPUVYNGUJWWJQC-UHFFFAOYSA-N,2,3,4,4,3
OCNT-2311961,QUZPEWLBLPJDGR-UHFFFAOYSA-N,4,1,4,4,1
OCNT-2311962,SIFZUHAWIFVZQI-HIDCPEKUSA-N,1,2,1,1,1
OCNT-2311967,ANOMTFSENDHDFG-FQEVSTJZSA-N,2,4,1,0,2
OCNT-2311971,GLFWAGLXPAJCLJ-UHFFFAOYSA-N,0,1,3,3,2
OCNT-2311975,XKCNZKKZCLFYSV-UHFFFAOYSA-N,0,0,4,4,3
OCNT-2311976,IZGGXJPZTVMGGP-UHFFFAOYSA-N,1,4,2,0,1
OCNT-2311984,SLHPOKMDXGIIDD-UHFFFAOYSA-N,3,4,0,2,3
OCNT-2311985,NJERGYGFXSOKSW-UHFFFAOYSA-N,1,1,4,1,1
OCNT-2311986,QNTJQQPXGXEEKN-UHFFFAOYSA-N,1,0,1,4,4
OCNT-2311990,IBMBSHORGDQWHX-UHFFFAOYSA-N,3,0,2,2,3
OCNT-2311993,OXSVLALMOLJRPR-UHFFFAOYSA-N,1,1,3,2,2
OCNT-2311994,HITZGPNTSNPGJR-UHFFFAOYSA-N,3,1,3,4,4
OCNT-2311995,XVUWSCRVSXIVDO-UHFFFAOYSA-N,4,2,4,4,2
OCNT-2311997,PLLPKUFSZTVBTH-SFIRGFGWSA-N,0,3,0,4,3
OCNT-2311998,DEGIHGBFUSEICZ-UHFFFAOYSA-N,3,0,2,2,0
OCNT-2312000,FRTQFAFJPFTPEO-UHFFFAOYSA-N,0,2,3,4,3
OCNT-2312002,YWJGDHOBKFWUFM-UHFFFAOYSA-N,2,4,3,4,4
OCNT-2312004,PGALJWIUWGHPQM-UHFFFAOYSA-N,2,2,2,4,4
OCNT-2312008,GNWGHPLDAIGWMQ-UHFFFAOYSA-N,4,2,4,2,0
OCNT-2312009,NHVKUEVIUUHHDF-UHFFFAOYSA-N,4,2,2,3,4
OCNT-2312011,MLIDDXHEZKBXRM-UHFFFAOYSA-N,4,3,2,2,3
OCNT-2312012,YYBPALDQBRXPRB-NRFANRHFSA-N,1,0,0,1,1
OCNT-2312014,HIGSPZJWUVXGQC-UHFFFAOYSA-N,3,2,2,3,4
OCNT-2312015,HFWRDWJSXCWTSK-UHFFFAOYSA-N,2,1,3,1,2
OCNT-2312016,CXMFJZYJIIGCDT-UHFFFAOYSA-N,0,4,2,0,0
OCNT-2312020,DPQLVVYCRUDESV-UHFFFAOYSA-N,0,0,0,0,3
OCNT-2312021,JTTJXGVCRPXGGE-UHFFFAOYSA-N,1,4,0,1,3
OCNT-2312024,RMIAEQXEHITXMI-UHFFFAOYSA-N,1,3,1,2,4
OCNT-2312027,OWDWRNXWWTYROW-UHFFFAOYSA-N,2,1,2,0,1
OCNT-2312029,MNGPPOORODVCRP-UHFFFAOYSA-N,1,2,4,1,3
OCNT-2312033,ZSOHLKDAXCTETM-MEBBXXQBSA-N,0,2,0,1,1
OCNT-2312038,YOHOCEKUXWUVIH-UHFFFAOYSA-N,1,0,3,2,4
