inchikey,isoform,y_true,conf_low,conf_high,Molecule_Name,mean_abs_error,across_config_sd_signed_error,mean_soft_threshold_error,mean_within_compound_repeat_sd,hard_ae,easy_ae,hard_soft,easy_soft,disagreement,MolWt,MolLogP,TPSA,HeavyAtomCount,RingCount,FractionCSP3,loo_nn_similarity,scaffold,net_charge_ph74,interval_width
GFTTWKOXOFWXTR-UHFFFAOYSA-N,CYP2C9,4.808180555,4.5400705,5.073931,OCNT-2310431,0.14227599719703785,0.12920680962035236,0.033940802907378075,0.16017555147898602,False,False,False,False,False,349.35400000000004,2.2652200000000002,114.52000000000001,26,4,0.11764705882352941,0.4794520547945205,O=C(Nc1cccc(-c2nnc[nH]2)c1)c1cc(Cn2cccn2)on1,-1,0.5338605000000003
GGBBLNXTXLEKSN-UHFFFAOYSA-N,CYP2C9,4.813165022,4.66190975,4.968689,OCNT-2310551,0.2873439446864865,0.13710909713362132,0.1571359886295905,0.12906680852418598,False,False,False,False,False,340.4270000000001,3.2822200000000015,67.35,25,3,0.42105263157894735,0.463768115942029,O=C(Nc1cccnc1)c1ccc(N2CCCCC2)nc1,0,0.30677924999999995
GGQJTMVJNYFFAV-UHFFFAOYSA-N,CYP2C9,5.030292222,4.9217465,5.127331,OCNT-2316093,0.16842660738762866,0.2065792691485554,0.13434394581763628,0.17818748285021055,False,False,False,False,False,361.4630000000001,3.5843200000000026,64.63000000000001,25,3,0.3684210526315789,0.4142857142857143,O=S(=O)(NC1CCOc2ccccc21)c1ccccc1,0,0.20558449999999961
GGVQQOGVQIQAAR-UHFFFAOYSA-N,CYP2C9,4.340869882,4.1301755,4.65173125,OCNT-2317990,0.3201669193259104,0.24871994700477212,0.11401120372807781,0.19333786602268424,False,False,False,False,False,286.3060000000001,2.6484000000000005,51.22,21,3,0.25,0.3142857142857143,O=C(NC1(c2ccccc2)CC1)c1cccnc1,0,0.5215557500000001
GGWRVGFNOWKZQX-UHFFFAOYSA-N,CYP2C9,3.710952443,3.07443525,4.2068835,OCNT-2309067,0.4493080705888303,0.2452876581750964,0.09035585384657153,0.16827975416995222,False,False,False,False,False,340.387,1.4983999999999997,96.36000000000001,25,4,0.47058823529411764,0.5230769230769231,O=C(C1=NOC(c2ccccc2)C1)N1CCC(Cc2nnn[nH]2)CC1,0,1.13244825
GHOSNRCGJFBJIB-UHFFFAOYSA-N,CYP2C9,5.753006065,5.646842,5.859163,OCNT-2328455,0.7852142909854252,0.31051926635941424,0.6826168823490617,0.2413392994959591,False,False,True,False,True,610.6710000000002,6.319100000000007,143.34,45,6,0.3333333333333333,0.6666666666666666,O=C(OCOC(=O)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4nnn[nH]4)cc3)c12)OC1CCCCC1,-1,0.21232099999999932
GJHOQPYBMAKJRB-UHFFFAOYSA-N,CYP2C9,4.532056638,4.32121225,4.799131,OCNT-2310023,0.16083838340481887,0.08088052280326061,0.031608455895610725,0.15960443332592467,False,False,False,False,False,355.4570000000001,3.5116600000000027,35.580000000000005,26,3,0.38095238095238093,0.55,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1,1,0.4779187499999997
GJSIXZKKNDJEAL-UHFFFAOYSA-N,CYP2C9,5.260908997,5.1135595,5.3731485,OCNT-2310123,0.4738907073772652,0.2747157012458394,0.3383321981042856,0.1449542685762762,False,False,False,False,False,413.90500000000026,4.175560000000003,69.29,29,4,0.36363636363636365,0.4782608695652174,O=C(NC1(Cc2ccccc2)CCOC1)c1ccn(-c2ccon2)c1,0,0.25958900000000007
GJSVSPJKICEEPA-UHFFFAOYSA-N,CYP2C9,3.721167112,3.001414,4.16927375,OCNT-2314036,0.37419696842396527,0.26514649492503894,0.08969996445591855,0.20049367878771074,False,False,False,False,False,399.3820000000002,1.2825,114.08999999999997,29,4,0.3157894736842105,0.3974358974358974,O=C(c1c[nH]c(=O)[nH]c1=O)N1CCCC(c2nc(-c3ccccc3)no2)C1,0,1.1678597500000003
GJUVVFXCXYLPPF-UHFFFAOYSA-N,CYP2C9,6.06606089,5.90093075,6.221732,OCNT-2311145,0.8247087413723502,0.19854386196573282,0.6630043195541679,0.24341344624333033,False,False,True,False,False,410.31400000000014,3.711400000000002,63.24,23,3,0.0625,0.4727272727272727,O=C(Cc1ccccc1)NS(=O)(=O)c1cc2ccccc2s1,-1,0.3208012500000006
GJZXIYRUQJJTIE-UHFFFAOYSA-N,CYP2C9,4.5254797,4.3392555,4.775463,OCNT-2312083,0.08664002163022555,0.10612283092475239,0.0269322577096177,0.15862346738676192,False,True,False,False,False,293.37399999999997,2.6057000000000006,48.53,22,4,0.35294117647058826,0.453125,c1cc2c(c(-c3cn(Cc4cn[nH]c4)nn3)c1)CCCC2,0,0.4362075000000001
GKBBWEMJHFFLAB-UHFFFAOYSA-N,CYP2C9,5.370662155,5.15107925,5.5329755,OCNT-2308889,0.24714683076441915,0.16908876333879755,0.12334705306797454,0.20912062989821195,False,False,False,False,False,323.3960000000001,3.850100000000003,61.27,24,4,0.3157894736842105,0.3472222222222222,O=C(NCc1ccoc1)N1CCC(c2c[nH]c3ccccc23)CC1,1,0.3818962499999996
GKLIDFRFMZSOTO-UHFFFAOYSA-N,CYP2C9,4.873151117,4.71150975,5.00680125,OCNT-2313637,0.1888893275867834,0.10191102158967466,0.08137169701683712,0.14081650219335629,False,False,False,False,False,324.3800000000001,3.241200000000002,51.66,24,4,0.3684210526315789,0.5,O=C(c1cncc(-c2ccc3c(c2)CCO3)c1)N1CCCCCO1,1,0.2952914999999994
GKQIHKQBYDZVAO-UHFFFAOYSA-N,CYP2C9,5.390214842,4.9080015,5.65592425,OCNT-2315700,0.47728294087615114,0.08264564023355485,0.07407725169665397,0.17091237856301641,False,False,False,False,False,327.315,3.4450200000000013,77.25,24,3,0.11764705882352941,0.5,O=C(Nc1cccc(-c2ncon2)c1)c1ccccc1,0,0.7479227499999999
GKWFLKZYXIKUQH-UHFFFAOYSA-N,CYP2C9,5.415779555,5.2744875,5.543638,OCNT-2309546,0.44540030237697226,0.2153455167304905,0.30771526919515396,0.12302738518191413,False,False,False,False,False,386.49900000000014,4.292300000000004,50.160000000000004,29,6,0.3333333333333333,0.47058823529411764,O=C(NCc1ccccc1-c1ccc(Cn2cccn2)cc1)N1CC2CC1C2,1,0.2691504999999994
GLVIPJZPZKYYPY-UHFFFAOYSA-N,CYP2C9,4.473722868,4.2227645,4.815525,OCNT-2314924,0.1291639002017618,0.16440788044134674,0.026226808104939592,0.17491198808050099,False,True,False,False,False,369.8520000000001,3.2100000000000017,61.440000000000005,26,4,0.3,0.45588235294117646,O=C1NCCN(C(=O)NC2CCc3ccccc32)C1c1ccccc1,1,0.5927604999999998
GLZRKOCNRVFUPI-UHFFFAOYSA-N,CYP2C9,4.93290791,4.814904,5.0300925,OCNT-2312122,0.237805016010284,0.10553763048334613,0.14174229393310303,0.1241267498259549,False,False,False,False,False,310.357,2.868800000000001,65.97,23,4,0.35294117647058826,0.38461538461538464,c1ccc(-c2cn(Cc3nc4c(o3)CCCC4)nn2)cc1,0,0.2151885
GMKVOEZHEWMTNN-UHFFFAOYSA-N,CYP2C9,5.205219553,5.064805,5.32453725,OCNT-2309843,0.09792852942377732,0.10042144911094963,0.07168777166909718,0.18827360315773445,False,True,False,False,False,418.47200000000015,3.567400000000002,79.18,31,4,0.16666666666666666,0.4794520547945205,O=C(NCCc1ccccc1)NCc1ccc(-n2cnc3ccccc32)cc1,0,0.2597322499999999
GNNSHYOJQXNWBX-OOJLDXBWSA-N,CYP2C9,4.575785995,4.34239225,4.8502135,OCNT-2309200,0.24436908611276428,0.07632017879790012,0.04025244706976717,0.11488957857568681,False,False,False,False,False,339.414,3.7851200000000027,50.94,25,3,0.3,0.4264705882352941,c1ccc(CCc2cn(Cc3ccccc3)nn2)cc1,0,0.5078212500000001
GNTSXTHXPJNZFL-UHFFFAOYSA-N,CYP2C9,3.81301469,3.180727,4.1957505,OCNT-2311830,0.24250879853422236,0.27507993834407657,0.06302328614420419,0.2360772375636639,False,False,False,False,False,336.373,0.8950999999999996,105.39000000000001,23,3,0.35714285714285715,0.3939393939393939,O=S(=O)(NC1CC1)c1ccc(-n2ccnn2)cc1,0,1.0150234999999999
GNYQIMZCLGCRDQ-UHFFFAOYSA-N,CYP2C9,5.127351522,5.066973,5.18596075,OCNT-2315865,0.3785687583877355,0.11875743195556279,0.3245224118216391,0.13762978008481938,False,False,False,False,False,375.9000000000001,3.681600000000002,47.36,26,3,0.5,0.5,O=c1cc(N2CCC(CCc3ccccc3)CC2)cn[nH]1,0,0.11898774999999961
GOFUXMWCQVYONM-UHFFFAOYSA-N,CYP2C9,4.575574227,4.4149435,4.76920875,OCNT-2318046,0.18416680339011757,0.17459916976951922,0.06755764371295402,0.13421038943992658,False,False,False,False,False,338.3330000000001,3.246620000000002,51.14,24,3,0.4375,0.38333333333333336,c1ccc(OC2CCN(c3ccncn3)CC2)nc1,0,0.3542652500000001
GPKJTRJOBQGKQK-UHFFFAOYSA-N,CYP2C9,4.434790132,4.2060675,4.7398795,OCNT-0476550,0.4096595807559955,0.23570939897523566,0.1825183502783516,0.1997803434966242,False,False,False,False,False,399.9660000000002,5.972400000000006,37.39,28,3,0.43478260869565216,0.2894736842105263,c1ccc2nc3ccccc3cc2c1,2,0.5338120000000002
GPTXWRGISTZRIO-UHFFFAOYSA-N,CYP2C9,4.807877162,4.601831,4.985826,OCNT-2328416,0.3519486977137849,0.2698698834222335,0.20089395906180021,0.2602017513238537,False,False,False,False,False,228.078,3.5556200000000016,33.120000000000005,14,2,0.1,0.23255813953488372,c1ccc2ncccc2c1,-1,0.38399500000000053
GQHAQPLODRDBSK-UHFFFAOYSA-N,CYP2C9,4.24263638,3.881685,4.758033,OCNT-2317899,0.3305534913453113,0.07428011912805252,0.004103018711953881,0.11769038127521729,False,False,False,True,False,382.46400000000006,2.6127000000000002,83.56,28,3,0.38095238095238093,0.43243243243243246,O=C(NCCNC(=O)N1CCCC1c1ccccc1)c1cccnc1,1,0.8763480000000001
GQZZKRNBYZPRCE-UHFFFAOYSA-N,CYP2C9,5.266287917,5.04841975,5.44703675,OCNT-2311669,0.21177934531919648,0.24341354810852442,0.10454607495820006,0.2178857611817626,False,False,False,False,False,358.4050000000001,2.8926000000000007,88.49000000000001,27,4,0.1,0.3835616438356164,O=C(Nc1cccc(Cn2ccnc2)c1)c1ccc(Cc2nnc[nH]2)cc1,-1,0.3986169999999998
GRCJNZRZNKRVHW-UHFFFAOYSA-N,CYP2C9,3.737686862,3.1731685,4.20457625,OCNT-2315938,0.662870935251994,0.22185612499488608,0.23142174331848533,0.13729055422804348,False,False,False,False,False,309.329,1.3754,91.84,23,3,0.1875,0.3972602739726027,O=C(NCc1nc2ccccc2c(=O)[nH]1)c1ccncn1,0,1.0314077499999996
GRETURNQUURUGU-UHFFFAOYSA-N,CYP2C9,4.119751338,3.7880755,4.5132855,OCNT-2313507,0.34817685033201967,0.22530840043918846,0.08981855497913355,0.13686783974190816,False,False,False,False,False,328.41600000000017,3.507340000000001,59.39,24,3,0.4444444444444444,0.3972602739726027,O=C(Nc1cc[nH]n1)N1CCOc2ccccc2C1,1,0.7252100000000001
GRHXBVIMQMYABG-UHFFFAOYSA-N,CYP2C9,4.695938145,4.48537025,4.91068,OCNT-2315611,0.17439129659718386,0.21845418558645072,0.07069416667449811,0.16017741469872743,False,False,False,False,False,323.35200000000015,2.27872,77.13,24,3,0.16666666666666666,0.45901639344262296,O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccccc2)no1,0,0.42530975000000026
GRHZJBLCVLGTBX-UHFFFAOYSA-N,CYP2C9,4.015162725,3.622021,4.441086,OCNT-2316998,0.5763813010495896,0.15985443421827147,0.1804329517190362,0.13700662013895556,False,False,False,False,False,282.3430000000001,3.0733000000000015,42.43,21,3,0.29411764705882354,0.42105263157894735,O=C(c1cccnc1)N1CCCCc2ccccc21,0,0.8190650000000002
GRIDBZHPCALFNO-UHFFFAOYSA-N,CYP2C9,5.01264329,4.79516225,5.2163505,OCNT-2317361,0.3628163542872633,0.20517391236684931,0.20911772586250865,0.206463869619781,False,False,False,False,False,312.46100000000007,3.257620000000002,32.260000000000005,23,5,0.7894736842105263,0.5365853658536586,c1nc(N2CCC(C3CC3)C2)cc(N2CCC(C3CC3)C2)n1,0,0.42118825000000015
GSEDQKWLDCEDGI-UHFFFAOYSA-N,CYP2C9,3.98661406,3.555667,4.34415775,OCNT-2315756,0.626230986254247,0.15751829771156522,0.2808528591188613,0.17315892721529966,False,False,False,False,False,350.4650000000001,2.5664000000000007,67.33999999999999,23,3,0.375,0.45454545454545453,O=C(c1ccccn1)N1CCC(c2ccsc2)CC1,1,0.7884907499999998
GSEZMVIVFOHBFE-UHFFFAOYSA-N,CYP2C9,4.623044613,4.1088525,5.30371925,OCNT-2311213,0.20057895785832247,0.22698729491629813,0.007789179090909085,0.20703287257315245,False,False,False,True,False,379.4640000000003,3.124100000000002,76.04000000000002,28,5,0.47619047619047616,0.4189189189189189,O=C(c1cc2ccccc2[nH]1)N1CCC(c2nnc3n2CCCC3)CC1,1,1.19486675
GSQAUZICWJUAST-UHFFFAOYSA-N,CYP2C9,4.437455658,4.23350725,4.69172625,OCNT-2316394,0.13978006048906927,0.20532451711023755,0.06244040691724255,0.16213984277356855,False,True,False,False,False,367.92100000000005,2.7592000000000008,55.81,25,2,0.631578947368421,0.3424657534246575,O=C(NCCCc1ccccc1)N1CCNCC1,2,0.4582190000000006
GTHFTMXIWHJARY-UHFFFAOYSA-N,CYP2C9,4.975407442,4.8399025,5.1129525,OCNT-2314859,0.09403199705240221,0.10411578614743165,0.04799505979966299,0.143633553189261,False,True,False,False,False,391.3930000000003,4.279780000000002,67.17,28,3,0.4,0.5882352941176471,c1ccc(NCc2cccc(COCC3CCCO3)c2)nc1,0,0.27304999999999957
GTLAVSMYANTKGG-UHFFFAOYSA-N,CYP2C9,4.702331753,4.558549,4.86676075,OCNT-2317943,0.16355254229928815,0.23009397593993758,0.09375655694601388,0.14465428902585223,False,False,False,False,False,355.48600000000016,4.009700000000002,73.91,26,3,0.55,0.4383561643835616,O=C(Nc1ccccn1)N1CCCc2[nH]ncc2C1,0,0.3082117499999999
GVBCUNXEFPNCSV-UHFFFAOYSA-N,CYP2C9,6.059388985,5.93801425,6.17679975,OCNT-2312337,1.0237976689001496,0.3186772476319009,0.9024229339001498,0.1389451263309789,True,False,True,False,True,349.76800000000003,3.6670000000000016,57.78,24,3,0.17647058823529413,0.463768115942029,O=C(Cc1cccnc1)NCCc1c[nH]c2ccccc12,0,0.23878549999999965
GVJRMVGPJLTZIZ-UHFFFAOYSA-N,CYP2C9,3.959468865,3.49421975,4.46535525,OCNT-2309559,0.40974775119826623,0.27117196829464246,0.06559397018979446,0.15273335548866268,False,False,False,False,False,341.33300000000014,2.8481000000000014,53.510000000000005,24,3,0.5625,0.47540983606557374,O=C1CN(C2CCC2)C(=O)N1CCc1ccccn1,2,0.9711354999999999
GVZBSYAQXVSFEA-UHFFFAOYSA-N,CYP2C9,4.604067557,4.4066045,4.831236,OCNT-2318171,0.08004320405580466,0.11545171025596235,0.017983027504517406,0.12051878173563155,False,True,False,True,False,353.39700000000005,3.354420000000002,55.629999999999995,26,4,0.3,0.3522727272727273,O=C(Cc1cn2ccccc2n1)NC1CCCOc2ccccc21,0,0.4246314999999994
GWDOIAFYMZHEGB-UHFFFAOYSA-N,CYP2C9,4.778867897,4.554718,5.040413,OCNT-2316664,0.2663897659253571,0.17860219495094176,0.11275028959082513,0.16249631283528676,False,False,False,False,False,336.3990000000001,2.3551199999999994,68.84,25,4,0.3333333333333333,0.44285714285714284,O=C1C(n2cc(-c3cnc[nH]3)nn2)CCCN1c1ccccc1,0,0.48569499999999977
GWKKACOWMLNGAU-UHFFFAOYSA-N,CYP2C9,4.211255327,3.8120665,4.7728515,OCNT-2308604,0.10803003163583265,0.1260770147810633,0.0053456243618576595,0.17059268311292178,False,True,False,True,False,368.4370000000002,2.3712,76.46000000000001,27,4,0.45,0.4657534246575342,O=C(Cn1cc(C(=O)N2CCOc3ccccc32)cn1)NC1CCCCC1,0,0.960785
GXVSHXHNDWZHOR-UHFFFAOYSA-N,CYP2C9,5.48302117,5.400774,5.560361,OCNT-2313155,0.5314479689872861,0.14940051471428084,0.4528633648176207,0.1627684961483495,False,False,False,False,False,348.45000000000005,3.588700000000002,54.040000000000006,26,5,0.42857142857142855,0.4,c1ccc2c(c1)CCOC21CCN(c2ncnc3[nH]ccc23)CC1,0,0.15958700000000015
GXYHSKJJUTYTCB-UHFFFAOYSA-N,CYP2C9,5.387715215,5.3280495,5.4572625,OCNT-2316311,0.5296786683118693,0.19937496470713983,0.48125468785732334,0.1936137676132742,False,False,False,False,False,350.4180000000001,3.873020000000002,75.1,26,4,0.3333333333333333,0.39436619718309857,O=C(NC1CCCc2occc21)c1c[nH]c2ccccc2c1=O,-1,0.12921300000000002
GYHXQKAUADTNEV-UHFFFAOYSA-N,CYP2C9,4.742093865,4.606943,4.881266,OCNT-2318308,0.15362534545683695,0.10951936953052534,0.08387143592875859,0.14161231487568868,False,False,False,False,False,338.4150000000001,3.0665000000000013,88.49000000000001,25,4,0.4444444444444444,0.43478260869565216,O=C(Nc1cc(CC2CCCCC2)n[nH]1)c1ccc2nn[nH]c2c1,-1,0.2743229999999999
GYQHXTMEPJTGGH-UHFFFAOYSA-N,CYP2C9,5.554866537,5.46498525,5.64606,OCNT-2309780,0.742649182187188,0.13380809327322227,0.6527678951871881,0.13064675386505506,False,False,True,False,False,308.385,2.8855200000000005,69.81,23,3,0.2222222222222222,0.4411764705882353,O=C(NCCc1c[nH]c2ccccc12)c1ccccn1,0,0.1810747500000005
GYTCLQMPVMJGFA-UHFFFAOYSA-N,CYP2C9,5.46195077,5.25877125,5.6443415,OCNT-2314024,0.9204438281823976,0.13328554987501778,0.7172643081823977,0.13020050788832846,False,False,True,False,False,355.41900000000015,2.3917800000000007,86.19,25,3,0.2777777777777778,0.4520547945205479,O=C(c1ccc[nH]c1=O)N1CCOc2ccccc2C1,0,0.38557025000000067
HANYAPMMDGMJBS-UHFFFAOYSA-N,CYP2C9,5.010029225,4.77421925,5.21558125,OCNT-2310513,0.3697239339714837,0.16390093877352774,0.17678259802399238,0.16790213898929515,False,False,False,False,False,389.4590000000001,2.4990000000000006,80.12,29,4,0.2727272727272727,0.3411764705882353,O=C(NCc1cccnc1-n1ccnc1)C1CC(=O)N(c2ccccc2)C1,0,0.4413619999999998
HARMXPWBSOZJFG-UHFFFAOYSA-N,CYP2C9,3.55747492,2.90824425,4.143084,OCNT-2308667,0.423168982509073,0.22741438260755878,0.05969111262392624,0.25613825217112374,False,False,False,False,False,315.32900000000006,1.6847999999999999,95.78,23,3,0.3125,0.5357142857142857,c1ccc(Oc2ccnc(N3CCCCC3)n2)cc1,-1,1.23483975
HAUTWPJDAGPWES-UHFFFAOYSA-N,CYP2C9,3.869315498,3.27346375,4.44251875,OCNT-2317467,0.4553151656975949,0.271747033270098,0.05891204937011731,0.19403335706484112,False,False,False,False,False,297.358,2.36024,63.25,22,3,0.29411764705882354,0.4393939393939394,O=C(Nc1cccnc1)C1NCCOc2ccccc21,1,1.1690549999999997
HAXWJABKHZJNKI-UHFFFAOYSA-N,CYP2C9,4.746364475,4.55547025,4.944156,OCNT-2317366,0.193323355528627,0.17950867064781756,0.07820662142835601,0.15557898612843227,False,False,False,False,False,348.4870000000001,3.5718000000000023,50.8,25,2,0.65,0.32432432432432434,O=C(NCCOc1ccccc1)N1CCCCC1,1,0.3886857500000005
HBGRIMGVLDOSAX-OAHLLOKOSA-N,CYP2C9,3.330570925,1.3647495,4.0550245,OCNT-2317418,0.7569696140961552,0.2692545015825136,0.1515496782384609,0.19080385057518495,False,False,False,False,False,356.46999999999997,2.2072,61.46,26,4,0.6,0.43243243243243246,O=C(CCc1nc2ccccc2[nH]1)N1CCN(C2CCOCC2)CC1,1,2.6902749999999997
HCZDJIDHWJKQNL-UHFFFAOYSA-N,CYP2C9,4.43455903,4.12865875,4.876771,OCNT-2308624,0.1912021552636223,0.18292820381737765,0.01864691453414032,0.21541963657929328,False,False,False,True,False,311.385,1.8057999999999992,54.46000000000001,23,3,0.3333333333333333,0.4393939393939394,O=C(NCCc1ccncc1)C1NCCOc2ccccc21,2,0.7481122500000001
HDXXWIMMIYDYQO-UHFFFAOYSA-N,CYP2C9,4.691422,3.798144,5.30878975,OCNT-2310901,0.24842858467554071,0.17810759436184537,0.01727012772865841,0.21289400668547878,False,False,False,True,False,315.3540000000001,2.9608000000000008,73.34,22,3,0.13333333333333333,0.47540983606557374,O=C(Nc1ccccc1)c1nc2cnccc2s1,0,1.5106457499999997
HHHGHYGOJRNHLQ-UHFFFAOYSA-N,CYP2C9,4.079999642,3.703523,4.490951,OCNT-2311782,0.39924133456622446,0.13063166065350587,0.06820080945415613,0.1363698971328743,False,False,False,False,False,340.47100000000023,3.279180000000002,59.370000000000005,25,3,0.6,0.36764705882352944,O=C(NC1CCCCC1)N1CCN(Cc2ccccc2)CC1,2,0.7874279999999998
HHZIURLSWUIHRB-UHFFFAOYSA-N,CYP2C9,4.478891253,4.1295325,4.904363,OCNT-2328471,0.7790260174923318,0.2583170234530617,0.37845258611826527,0.24953231676507698,False,False,False,False,False,529.5260000000001,6.355840000000005,97.62,39,5,0.10714285714285714,0.5168539325842697,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0,0.7748305000000002
HIFOPWASNBXHLT-UHFFFAOYSA-N,CYP2C9,5.061349107,4.79079325,5.28080125,OCNT-2312478,0.23310211440755502,0.12771314321152466,0.06652904339756774,0.15879082334927147,False,False,False,False,False,414.5090000000002,4.545320000000003,78.09,31,5,0.32,0.4,O=C(Nc1ccc(-c2cc(=O)[nH]cn2)cc1)N1CC(c2ccccc2)C2CCCC21,0,0.49000799999999956
HIOBZJFAABUCKU-UHFFFAOYSA-N,CYP2C9,4.439156595,4.22142,4.71777575,OCNT-2310511,0.11267192571434607,0.1579057535357548,0.03619780312798083,0.1858106061216514,False,True,False,False,False,324.3800000000001,3.151200000000001,67.42999999999999,24,3,0.2631578947368421,0.43243243243243246,O=C(Cc1ccccc1)Nc1ccc2c(c1)CCCC(=O)N2,0,0.4963557500000002
HIQYVZSPMFIADO-UHFFFAOYSA-N,CYP2C9,2.172735368,1.077678,3.56010925,OCNT-2314042,1.9146370624454436,0.18004201120951538,0.5302410795363532,0.16938960696280136,True,False,False,False,False,299.3780000000001,1.9713,55.95,22,4,0.5625,0.44285714285714284,O=C(c1cnn(C2CC2)c1)N1CCCC(c2ccn[nH]2)C1,1,2.4824312500000003
HITSAYDWTCMEDP-UHFFFAOYSA-N,CYP2C9,3.91979456,3.43902025,4.4194215,OCNT-2317664,0.17920672877153832,0.19219227519616702,0.01288085136002845,0.22778783610329675,False,False,False,True,False,309.341,1.0447,70.67,22,2,0.4666666666666667,0.5714285714285714,c1ccc(C2CNCCO2)cc1,2,0.9804012500000003
HIXHOKUXAQVXNT-UHFFFAOYSA-N,CYP2C9,5.846871845,5.75891625,5.932652,OCNT-2318395,1.2018052258389282,0.2751312996967337,1.1138496308389287,0.22384596015837036,True,False,True,False,False,418.5440000000002,3.7810000000000024,93.94999999999999,28,4,0.42105263157894735,0.49295774647887325,O=C(Nc1nc2ccccc2s1)c1cc(C2CC2)[nH]n1,0,0.17373574999999963
HJDIMWOEKKJXFJ-UHFFFAOYSA-N,CYP2C9,4.240203798,3.92092,4.66149425,OCNT-2309993,0.33201594014925484,0.09805273922224787,0.02962341170016353,0.14161869941055494,False,False,False,False,False,445.5450000000002,2.35454,119.12,31,3,0.38095238095238093,0.5128205128205128,O=C(Cc1cnoc1)NC(CNS(=O)(=O)c1cn[nH]c1)c1ccccc1,0,0.7405742499999994
HJSAULCESFXRQL-UHFFFAOYSA-N,CYP2C9,4.0925307,3.52481425,4.885429,OCNT-2315277,1.1283472535648273,0.16629229434448542,0.352160531559185,0.15851875851407957,True,False,False,False,False,424.46400000000017,4.286300000000002,97.71999999999998,32,5,0.08333333333333333,0.42105263157894735,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2nc[nH]n2)cc1,-1,1.3606147500000003
HJWNBMPWZUYAMW-UHFFFAOYSA-N,CYP2C9,4.40062726,4.155044,4.764932,OCNT-2315280,0.14548389511932047,0.15812778137646172,0.02327091115310354,0.15489410911628143,False,False,False,True,False,326.40000000000003,2.2374,57.7,24,4,0.4444444444444444,0.4142857142857143,O=C1NCCN1C1CCCN(c2ccnc3ccccc23)C1,1,0.6098879999999998
HKPFECVEROOKQL-UHFFFAOYSA-N,CYP2C9,4.523741623,4.3488505,4.75846775,OCNT-2314447,0.24485850206266127,0.10289796474900537,0.10870485628721388,0.13723696288809353,False,False,False,False,False,367.421,2.589620000000001,54.46000000000001,25,3,0.4117647058823529,0.4722222222222222,O=C(Nc1ncc(Cc2ccccc2)s1)C1CNCCO1,1,0.40961725000000015
HKZQTGCONNDGDA-UHFFFAOYSA-N,CYP2C9,5.123199592,4.8965195,5.28516725,OCNT-2310155,0.549708684239216,0.14973730385444603,0.32576683681158014,0.11034908854324206,False,False,False,False,False,324.388,3.005300000000002,72.87,24,4,0.4117647058823529,0.4852941176470588,c1cc(N2CCCCC2)ncc1-c1noc(-c2cn[nH]c2)n1,0,0.3886477499999996
HLWSELWQVJODKI-UHFFFAOYSA-N,CYP2C9,4.630061197,4.46292475,4.822163,OCNT-2308865,0.29025839115810254,0.18694213808038446,0.17585088128139661,0.2176753321600526,False,False,False,False,False,343.47300000000007,3.789200000000003,47.03,23,4,0.2777777777777778,0.3392857142857143,O=S1(=O)CCC(c2csc(Cc3cccc4ccccc34)n2)C1,0,0.35923824999999976
HLXPTOWPJDRPRH-UHFFFAOYSA-N,CYP2C9,4.573711272,4.1863395,5.030807,OCNT-2311681,0.24715328608643708,0.17266099563209336,0.026794019744319844,0.18151246451261618,False,False,False,False,False,382.3950000000001,2.3842,96.10999999999999,28,3,0.15,0.36619718309859156,O=C(NCCNC(=O)c1c[nH]nc1-c1ccccc1)c1ccccc1,-1,0.8444675000000004
