canonical_smiles,CYP1A2_pIC50_direct_inhibition,CYP2C9_pIC50_direct_inhibition,CYP2D6_pIC50_direct_inhibition,CYP3A4_pIC50_direct_inhibition,CYP1A2_AID1851_max_inhibition,CYP2C9_AID1851_max_inhibition,CYP2D6_AID1851_max_inhibition,CYP3A4_AID1851_max_inhibition,chemprop_split
CC(C(=O)Nc1ccccc1Sc1ccccc1)N(c1ccccc1)S(C)(=O)=O,,,,,5.7236,121.17884,49.0719,80.4281,train
COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C)c3n2)cc1,,,,,114.2,28.85,-3.344,70.6035,train
Cc1ccc2nc(-c3ccc(NC(=O)Cc4cccs4)cc3)[nH]c2c1,,,,,94.907,52.2351,5.3213,7.4575,train
Cc1ccccc1-c1cncnc1NCCc1cnc[nH]1,,,,,108.3,61.52,84.72,104.795,train
COc1ccc(/C=C2\CCCC3C2=NN(C(=O)c2ccco2)C3c2ccc(OC)c(OC)c2)cc1OC,,,,,17.6926,119.488,5.5723,67.5695,train
CCN(CC)c1ccc(SS(=O)(=O)O)cc1,,,,,20.2209,38.797,13.0377,-22.7689,train
COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4cccn4C)C3)C2)cc1,,,,,11.68,3.341,-13.3,59.618,train
COc1ccc(C(=O)N2CCC[C@@]3(CCN(C(=O)NC(C)C)C3)C2)cc1,,,,,46.39,2.777,13.31,37.6613,train
Cc1noc(C)c1C(=O)OCC(=O)NC(c1ccccc1)c1ccccc1,,,,,5.7328,61.799,59.576,8.5738,train
CCOC(=O)C1=C(O)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(OC)cc1,,,,,16.5085,85.1748,7.2739,-9.7968,train
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,,,,,30.53,68.39,-1.901,8.4733,train
Oc1[nH]c2ccccc2c1/C=N/c1nccs1,,,,,115.709,56.9177,54.6157,83.6195,train
Cc1ccccc1-c1cc(C(=O)Nc2nc3c(s2)CCCC3)c2ccccc2n1,,,,,55.9664,78.5021,6.9458,85.1438,train
CC(=O)NC1=NN(c2ccccc2)C(=O)C1,,,,,12.3901,-9.3942,-22.5909,7.3317,train
CO[C@H]1COC(=O)[C@H]2CCCN2C(=O)C/C=C\[C@@H](C)[C@H](OC)COC(=O)[C@@H](OCc2ccccc2)/C=C\[C@@H]1C,,,,,3.456,9.912,31.68,30.9016,train
COC(=O)c1ccc(C2C(Oc3ccccc3)C(=O)N2CCc2ccc(OC)c(OC)c2)cc1,,,,,-4.2052,16.8221,-6.3867,97.5941,train
CNc1nc(-c2ccoc2)nc2ccccc12,,,,,116.28543999999997,-13.02,29.12,73.3318,train
C[N+]1(C)[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12.O=[N+]([O-])[O-],,,,,3.932,-2.304,-0.3356,7.1451,train
CCc1nnc(NC(=O)CCC(=O)NCc2ccccc2OC)s1,,,,,-10.9978,7.8642,34.2288,29.2641,train
COc1cc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)ccc1OCc1cccc(F)c1,,,,,13.0821,94.8832,10.7517,92.223,train
COc1ccc(-c2cc(C3CCN(c4cc(Cl)nc(N)n4)CC3)[nH]n2)cc1,,,,,82.5122,62.8037,25.4735,83.7346,train
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)[C@@H]3CC[C@@H]2C1=O,,,,,-1.341,-13.93,65.34,20.3478,train
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)[C@H]3CC[C@@H]2C1=O,,,,,4.514,-16.73,62.9,10.4249,train
Cc1cc(C(F)(F)F)nc(SCC(=O)c2cccc([N+](=O)[O-])c2)n1,,,,,102.463,20.0836,24.3146,91.9218,train
COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cncnc32)cc1,,,,,76.91,26.23,22.23,40.4138,train
Cc1cccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccsc2)c1,,,,,-0.2027,28.8082,13.823,89.2927,train
O=C1c2ccccc2-c2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,,,,,102.3,98.17,85.6,108.10995999999993,train
NCCCC(=O)O,,,,,37.42,2.688,8.464,1.1614,train
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,,8.419,34.0,78.52,95.5144,train
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,,,,,96.265,22.705,89.68,28.98675,train
CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,,,,,99.78,23.4,51.85,34.5449,train
CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,,,77.57,54.18,67.73,70.9261,train
CCCCCCCCC[n+]1cccc2c3ccccc3ccc21.[Br-],,,,,84.623,15.1708,98.6635,-6.4043,train
O=C(NCC1CCC(C(=O)O)CC1)OCc1ccccc1,,,,,3.8484,-1.8438,12.8898,20.232,train
COc1ccc2cc3cc(C(=O)Nc4ccc5c(c4)OCO5)oc3nc2c1,,,,,71.6219,45.389,26.2862,107.012,train
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(C)c2n1,,,,,106.0,66.51,82.6,55.3157,train
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,,,,6.626,-5.523,-3.684,1.4292,train
CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,,,,,40.91,6.065,-5.267,4.5835,train
COC(=O)N1CCC[C@@]2(CCN(C(=O)NC(C)C)C2)C1,,,,,104.4,66.43,83.48,16.5108,train
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,,,,,27.6459,113.427,21.2833,105.168,train
CNC(=O)C(=O)NCCc1ccc(Cl)cc1,,,,,65.4371,16.8658,39.4974,24.526,train
Cc1cccc(CNc2ccnc(-c3ccccc3C(F)(F)F)n2)c1,,,,,97.01,39.31,44.78,58.8221,train
COC(=O)C1=C(NC(=O)c2ccc(C)c(C)c2)CCS1,,,,,85.6677,35.9081,42.8232,60.8653,train
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)c1,,,,,17.8,-16.48,5.037,66.5544,train
Cc1sc2nc(SCC(=O)C(C)(C)C)n(Cc3ccco3)c(=O)c2c1C,,,,,77.6148,74.0191,6.3151,74.2648,train
CCOC(=O)/C(C(N)=NCCCO)=C(\O)OCC,,,,,67.7399,-17.1281,7.3681,0.9645,train
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(CCOC)c1=NC(=O)C(C)(C)C,,,,,82.6807,46.8098,-23.5496,96.3519,train
CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc([N+](=O)[O-])c2)c1,,,,,28.97,1.872,48.98,3.2257,train
CC12COC3(C(=O)Nc4nccs4)CC1CCC32C,,,,,47.3841,38.4297,48.5712,86.1778,train
O=C(CCC(=O)Nc1ccccc1)NNC(=O)c1cccs1,,,,,23.2701,37.2114,-11.2967,-9.1144,train
Nc1nc(Cl)cc(N2CCC(c3cc(-c4ccc(Cl)cc4Cl)n[nH]3)CC2)n1,,,,,58.9305,87.5642,42.4575,76.3683,train
CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,,,,,111.4,7.282,73.71,77.8083,train
COc1cccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)c1,,,,,100.0,10.17,76.84,89.0844,train
Cc1ccc(OCC(=O)N2CCN(c3ccc([N+](=O)[O-])c(N4CCOCC4)c3)CC2)cc1,,,,,13.9677,117.041,30.6185,92.7796,train
O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,,,,,48.32,89.67,77.47,64.3129,train
O=c1[nH][nH]c(C(F)(F)F)c1C=Nc1cccc(Cl)c1,,,,,102.018,16.7279,0.7321,6.6435,train
COc1ccc(CNc2ncncc2-c2ccc(C(=O)N(C)C)cc2)c(OC)c1,,,,,60.91,28.82,69.7,85.625,train
C[C@]12CC3CC(N)(C1)C[C@@](C)(C3)C2,,,,,18.3531,16.6649,45.5685,0.3339999999999999,train
C[C@@]12CC3CC(N)(C1)C[C@@](C)(C3)C2,,,,,6.725,5.051,15.51,-5.3585,train
O=C(COc1ccc(/C=N/NC(=O)c2ccccc2)cc1)Nc1ccc([N+](=O)[O-])cc1,,,,,1.4684,5.7287,21.0353,-10.2174,train
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccoc4)n3)c2c1,,,,,93.24,40.33,90.76,88.8612,train
O=C(c1cnccn1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,,,,,22.91,63.56,54.46,69.0469,train
CCC(=O)N1C2C3N(C(=O)CC)C1C1N(C(=O)CC)C(C(N1C(=O)CC)N3C(=O)CC)N2C(=O)CC,,,,,25.321,-13.8786,-21.6976,5.4558,train
Cc1cccc(C)c1NC(=O)[C@H](C)N,,,,,13.81,-10.23,0.8352,11.3848,train
O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccccc1Cl,,,,,0.1964,31.6224,8.0361,88.2841,train
COc1ccccc1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,,,,,99.2,10.84,32.2,73.7531,train
COc1cc(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc(OC)c1OC,,,,,60.7811,29.2113,-16.6072,-12.2206,train
Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,,,,,91.22,0.5078,45.69,108.10995999999993,train
N#CCCCC[N+]12CN3CN(CN(C3)C1)C2,,,,,-13.201096000000001,-6.401,-1.512,1.7758,train
COc1cc2c(cc1OC)[C@@]13CCN4C=C5CCO[C@H]6CC(=O)N2[C@@H]1[C@@H]6[C@H]5C[C@H]43,,,,,38.86,3.456,-9.013,-13.3054,train
COc1ccc2c(c1)O[C@H](c1cccc(C(F)(F)F)c1)[C@@H](O)C2=O,,,,,17.46,27.24,-10.73,27.6987,train
CN(C)CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)CN(C)C)cc2)cc1.Cl,,,,,5.0608,1.3029,11.0964,-0.3455,train
CN(C)c1ccc(-c2ccc3ncnc(N4CCNCC4)c3c2)cc1,,,,,103.7,-6.005,64.94,62.4743,train
CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(CC)C(=O)[C@H]3CC[C@@H]12,,,,,5.679,-9.772,-7.29,14.419,train
CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(CC)C(=O)[C@H]3CC[C@H]12,,,,,26.43,-8.471,3.76,6.5036,train
COC(=O)CCC(=O)NNC(=O)c1ccc(Br)cc1,,,,,41.8661,17.9527,11.4025,9.7063,train
Cn1c(=O)c2c(nc(N3CCN(c4ccccn4)CC3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,,,,,9.5111,25.2196,15.3791,45.6578,train
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccnc3)CC2)cc1,,,,,-10.4575,29.186,-0.0838,78.6139,train
CC(C)NC[C@H](O)c1ccc(N)c(C#N)c1,,,,,26.75,17.77,12.07,74.0007,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCC[C@H]4C=C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)[C@@H]3CC[C@@H]2C1=O,,,,,1.024,14.97,11.08,18.624,train
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,,,,,32.75,93.71,65.96,-56.4279,train
O=C(N/N=C/c1c(Nc2cccc(C(F)(F)F)c2)nc2ccccn2c1=O)c1ccccc1,,,,,87.2319,40.995,3.294,5.4499,train
Cn1c2c(c(=O)n(C)c1=O)[C@@H]1c3c(ccc4ccccc34)OC[C@@H]1CO2,,,,,2.2484,72.9581,7.8509,31.2241,train
O=C(c1ccccc1)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,,,,,35.6166,-16.4515,45.7374,-59.9665,train
CCS(=O)(=O)N1CCC(C(=O)NCc2ccc(F)cc2Cl)CC1,,,,,25.9388,-21.1923,30.2238,27.6807,train
O=C1C=C(Nc2ccc(Cl)cc2)CC(c2ccc(Cl)cc2)C1,,,,,106.445,116.666,90.3,54.8487,train
O=C(O)C(=Cc1ccnc2ccccc12)C(=O)O,,,,,5.402,-6.826,3.048,6.9692,train
CC(=O)NCCNc1cc(-c2ccccc2C(F)(F)F)ncn1,,,,,28.95,3.903,2.78,6.7234,train
CCC(C)c1ccc(Nc2ncccc2C#N)cc1,,,,,95.0072,96.5982,50.9038,6.671,train
c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,,,,,89.0166,78.0395,-19.8723,-58.1148,train
c1ccc(C(CCN2CC3CCC(CC3)C2)c2ccccc2)cc1,,,,,-9.328,-8.357,85.7,1.8396,train
O=c1cc(N2CCCCC2)c(-c2ccccc2)nn1Cc1ccccc1Cl,,,,,102.593,121.17884,43.0751,82.9012,train
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccc(OC)cc3)c2n1,,,,,43.8,53.58,83.79,72.105,train
COc1ccc2c(c1)CCc1sc(NC(=O)c3ccc(C)cc3)nc1-2,,,,,78.7302,90.1797,10.8581,81.3599,train
CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1,,,,,113.206,19.0638,-1.5343,-1.9864,train
O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,,,,,61.73,-13.45,97.02,93.6163,train
CCCc1ccc(-c2cc(C(=O)NN3CCOCC3)c3ccccc3n2)cc1,,,,,12.5369,97.36,8.7662,46.2753,train
CCOC(=O)CSC1=C(C#N)C(c2ccccc2F)C(C(C)=O)=C(C)N1,,,,,111.867,106.206,5.0554,53.2206,train
NC(=O)[C@@H]1CCCNC1,,,,,-13.201096000000001,5.019,-22.13,10.223,train
O=C(CSc1nncn1-c1ccccc1)Nc1ccc(N2CCOCC2)cc1,,,,,51.8811,38.2512,25.8306,58.7944,train
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,,,,,31.19,-140.4,88.41,40.0924,train
Cc1ccc2c(c1)/C(=N/OC(=O)c1ccc(F)cc1)CCS2,,,,,56.5204,4.987,8.3801,-24.4606,train
CN(C)c1ncc2nc(-c3cccs3)c(=O)n(C)c2n1,,,,,70.15,7.491,-12.46,47.161,train
Cc1cc(C)c(-c2noc(C(=O)OC(C)(C)C)c2C(=O)OC(C)(C)C)c(C)c1,,,,,10.5355,30.7816,5.0418,8.9684,train
Cc1ccc(-c2n[nH]c(=S)n2/N=C/c2cccn2C)cc1,,,,,108.454,108.045,41.2928,88.0401,train
N#Cc1ccc(CN2CC[C@@]3(CCCNC3)C2)cc1,,,,,31.98,13.79,9.135,42.8271,train
Cn1ncc(C#N)c1NC(=O)C1CC(c2ccc(Cl)cc2)=NO1,,,,,50.1474,86.3139,67.7103,30.2875,train
Cc1cc2c(nc1C)CCCN2C[C@H](C)O/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(-c3ccccc3)c(=O)n12,,,,,-2.895,-15.57,55.14,35.6287,train
CCS(=O)(=O)N1CCC(C(=O)NCCN2CCN(Cc3ccccc3)CC2)CC1,,,,,25.8187,-11.7053,49.9772,22.5157,train
O=C(CN(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NCCc1ccccc1,,,,,20.6666,38.9,31.9117,95.2872,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@@H]3CC[C@@H]2C1=O,,,,,2.341,4.031,-10.8,8.988,train
CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@H]3CC[C@@H]2C1=O,,,,,7.295,10.19,-1.316,12.3722,train
Cc1cccc(C(=O)NC2CCN(C(=O)N3CCOCC3)CC2)c1,,,,,14.4952,27.0382,-2.6788,3.4158,train
COc1cc(NC(=O)c2c(F)cccc2F)nc(OC)n1,,,,,85.9294,15.1449,-1.7595,27.1945,train
CCC(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,,,,,57.1564,78.3934,21.5159,58.8136,train
O=C1NCCN1Cc1cccc(Cl)c1,,,,,9.4666,51.0536,-2.9631,19.0202,train
N#Cc1c(N2CCCCC2)nc(N)c2c(N)nc3c(c12)CC(c1ccccc1)O3,,,,,59.5056,101.861,54.3553,35.894,train
CCn1nccc1C(=O)Nc1nc2ccccc2n1CCN1CCCCC1,,,,,11.461,9.2012,56.8328,23.3136,train
CCOC(=O)C1(S(=O)(=O)c2ccccc2)CCN(Cc2ccccc2)CC1,,,,,10.3955,35.8026,93.3838,77.6298,train
CC(=O)c1cc2c(cc1N/C=C\c1nnnn1-c1ccc(Br)cc1)OCO2,,,,,61.481,68.5798,80.0699,89.63,train
c1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,,,,,116.28543999999997,10.28,41.11,55.3455,train
NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,,,,,30.64,-0.33,8.6855,10.7775,train
CCNC(=S)NNC(=O)c1cc(C2CC2)nc2ccccc12,,,,,88.4127,81.752,6.7071,10.5146,train
CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=C(\C#N)S(=O)(=O)c2ccccc2)cc1C,,,,,62.7842,50.5879,-6.6614,49.0496,train
CCOC(=O)c1cnc2c(cnn2C)c1NCCCN(C)C,,,,,47.6365,2.5292,15.8057,8.8844,train
O=C(NCc1ccccc1)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)c1ccccn1,,,,,-4.4028,100.133,23.3871,100.97,train
c1cc(CNCCCN2CCOCC2)ccn1,,,,,3.0013,17.4497,46.8233,42.538,train
CNCCCC1c2ccccc2C=Cc2ccccc21,,,,,13.595,-0.3009999999999997,73.44,52.2391,train
N#Cc1ccc(CN2CC3(CCN(C(=O)c4csnn4)CC3)C2)cc1,,,,,-3.172,-10.38,14.93,14.745,train
CC(=O)Oc1c(S(=O)(=O)c2ccc(C)cc2)c(C)nn1C(C)(C)C,,,,,35.0163,76.8812,6.107,92.452,train
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](Cc1ccccc1)NS2(=O)=O,,,,,28.35,-15.28,-6.738,18.4362,train
CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2cc(Cl)ccc2Cl)c1=S,,,,,75.6808,90.6696,35.8004,97.186,train
O=C(N/N=C/c1cccc(OCc2ccccc2)c1)c1cccs1,,,,,112.018,121.17884,51.8746,58.2816,train
N=C(N)SCC(=O)O,,,,,10.21,5.653,6.019,3.4451,train
COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1,,,,,70.46,25.38,99.48,89.0564,train
Cn1c(=O)c(CCc2ccccc2)nc2cncnc21,,,,,89.99,48.66,15.02,51.8396,train
Cc1noc(C)c1-c1cncnc1NC1CC1,,,,,12.41,-4.674,5.377,81.9674,train
O=C(N/N=C/c1c(Cl)cccc1Cl)c1cccc(F)c1,,,,,83.2023,-11.1022,26.1252,62.4565,train
S=c1[nH]nc(C23CC4CC(CC(C4)C2)C3)n1Cc1ccco1,,,,,43.2128,106.955,76.5102,65.881,train
COc1ccccc1C(OC(=O)c1cccs1)C(=O)NCC1CCCO1,,,,,43.8861,55.1304,3.8535,55.9392,train
O=C(c1ccc2c(c1)OCO2)N1CCCCC1,,,,,89.04,77.14,66.26,68.266,train
COc1cccc(-n2c(O)c(C=NCc3ccc4c(c3)OCO4)c(=O)[nH]c2=O)c1,,,,,42.1848,22.88,25.4864,91.2129,train
CCOC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,,,,,88.5596,82.5097,86.5024,51.3091,train
COCCNC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,,,,,12.62,43.75,37.22,96.8751,train
COCCNC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,,,,,31.16,51.12,35.67,76.2769,train
CN1C(=O)C(=Cc2ccc(N3CCCCC3)o2)C(=O)N(C)C1=S,,,,,68.8413,64.4124,-1.9328,-12.4827,train
Cn1c(CN2CCOCC2)nnc1SCc1ccccc1,,,,,-2.4356,-0.9142,4.8346,65.3326,train
CNc1ncncc1-c1ccccc1CN(C)C,,,,,97.79,-10.47,-1.641,96.2265,train
COCCn1c(=O)cnc2cnc(Oc3cccc(Cl)c3)nc21,,,,,97.46,61.78,1.141,43.7013,train
Cc1ccnc(NCn2nnc3ccccc32)c1,,,,,72.7737,45.6969,14.8947,7.5406,train
CC(=O)c1nnn(-c2nc(N)nc(N(c3ccccc3)c3ccccc3)n2)c1C,,,,,62.3168,100.17,22.9724,-75.015344,train
COC(=O)C1CC1C(NC(=O)[C@@H]1CCCN1)c1ccccc1,,,,,51.91,23.53,31.93,94.7165,train
Cc1ccccc1C(=O)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,,,,,5.6282,104.523,1.0042,-75.015344,train
COc1cccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCCN4CCOCC4)c(=O)c3c2)c1,,,,,36.8399,104.041,37.9474,87.3993,train
COc1ccc2c(c1)[nH]c1c(C)nccc12,,,,,109.7,10.1,45.27,44.048,train
O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,,,,,50.92,3.943,7.305,-75.015344,train
O=C(CC1C(=O)NCCN1C(=S)Nc1ccccc1)Nc1ccc2c(c1)OCCO2,,,,,15.9594,87.1977,-4.5243,51.7177,train
COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1,,,,,32.4,33.52,6.517,-35.6485,train
COc1ccccc1CN1C(=O)c2ccncc2C1=O,,,,,94.2733,-60.9167,1.1182,35.493,train
C[C@H](CCC(=O)NN)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C,,,,,18.15,81.94,17.19,84.4348,train
COc1ccccc1CNc1nc(-c2ccccc2CN(C)C)nc2ccccc12,,,,,97.17,-5.514,84.58,64.0797,train
COc1ccccc1CN(Cc1cc2cc(C)cc(C)c2[nH]c1=O)Cc1nnnn1CC1CCCO1,,,,,44.7428,95.2783,28.241,98.7129,train
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]4CC[C@H](c5cc(C(F)(F)F)n(C(C)=O)n5)[C@]4(C)CC[C@@H]32)C1,,,,,13.68,4.789,-5.798,-27.6264,train
CCCCCCNCc1cccc(Br)c1.Cl,,,,,78.7928,3.0754,100.3290399999999,9.805,train
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)cc5c4OCOC5)c3C[C@H]2CN1C(=O)c1ccccc1,,,,,17.1,94.84,22.29,88.695,train
COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3Cl)CC2)cc1,,,,,43.9143,93.6312,13.3821,92.2169,train
N#CCCSC(=S)[C@H]1CCCC1=N,,,,,90.03,3.687,9.64,42.0418,train
O=c1[nH]ncc2c3ccccc3n(Cc3ccccc3)c12,,,,,65.9301,50.8527,-9.1726,5.9623,train
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,,,,109.0,86.74,97.82,95.3155,train
O=C(NNC(=S)Nc1ccccc1)C1CC1,,,,,21.1657,20.4219,-12.1935,8.3873,train
CCCCSCc1nc2nc(Cl)c(Cl)nc2[nH]1,,,,,66.92,91.21,12.17,27.929,train
NC(=O)CNCCC(c1ccccc1)c1ccccc1,,,,,4.686,-14.61,45.04,46.2353,train
Cc1cccc(C)c1NC(=O)C(c1ccc(Cl)cc1Cl)N1CCCCC1,,,,,22.769,72.5773,68.2601,88.3598,train
O=C1CC(=Nc2ccccc2)NN1c1ccccc1,,,,,111.3,121.17884,10.4119,61.3529,train
COc1ccc(-c2cc(C(F)(F)F)nc(SCc3cccc(C(=O)O)c3)n2)cc1,,,,,81.2417,84.5272,-22.7154,32.2757,train
c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,,,,,61.06,35.15,34.56,81.4579,train
O=C(c1ccncc1)N1CCC2(CC1)CCN(c1ccncc1)CC2,,,,,0.4468,2.638,7.66,75.4542,train
COc1ccccc1N1CCN(C(=O)/C=C/c2ccc3c(c2)OCO3)CC1,,,,,76.9422,86.9044,52.523,100.472,train
COc1cccc(-c2cc(C(F)(F)F)n3ncc(S(=O)(=O)c4ccccc4)c3n2)c1,,,,,19.7228,9.2065,-2.4749,73.3348,train
c1ccc2c(c1)CCC[C@H]2C1=NCCN1,,,,,6.762,-5.254,72.56,-16.4165,train
c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,,,,,5.644,-13.45,77.49,1.61,train
CCOc1ccc(-n2cc(C(=O)NCc3ccco3)c3cc(OC)c(OC)cc3c2=O)cc1,,,,,10.6564,51.5484,-5.4627,73.6695,train
CCCCc1cc(=O)oc2cc(OCC(=O)N(CC)CC)ccc12,,,,,76.0747,51.7791,83.4206,26.7713,train
COCCn1c(=O)c(C)nc2cnc(Oc3ccc(OC)cc3)nc21,,,,,77.74,42.38,8.18,88.5435,train
Cc1ccccc1-c1nccc(-n2ccnc2)n1,,,,,109.5,-3.302,82.9,89.0064,train
OC[C@@H](O)COc1cccc2ccccc12,,,,,92.95,24.25,-8.755,23.0235,train
N[C@H](C(=O)O)[C@H](OCc1ccccc1)C(=O)O,,,,,34.0,86.29,97.07,-7.734,train
CC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,,,,,-2.777,0.0943,62.27,64.2395,train
O=C(N/N=C/C=C/c1ccccc1)c1cc2c(ccc3ccccc32)o1,,,,,59.3135,29.7777,-15.2208,11.8762,train
CC1CCCCN1c1cc(C#N)c(C#N)cc1[N+](=O)[O-],,,,,48.8491,55.8457,1.7558,40.2926,train
CO[C@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](COCc2ccccc2)NC(=O)C/C=C\[C@H]1C,,,,,-3.031,-6.519,-6.493,40.125,train
N[C@@H](CC1=CS(=O)(=O)c2ccc(Cl)cc21)C(=O)O,,,,,24.23,40.44,13.29,32.8794,train
O=c1cnc2cnc(N3CCOCC3)nc2n1Cc1cccs1,,,,,116.28543999999997,37.86,39.51,38.1753,train
O=C1O/C(=C\Br)CC[C@@H]1c1cccc2ccccc12,,,,,-1.769,-10.53,0.8104,82.0499,train
Cc1cc([N+](=O)[O-])nn1CC(=O)NNC(=S)Nc1ccc([N+](=O)[O-])cc1,,,,,42.4524,53.3563,17.0809,58.6969,train
