Molecule_Name,inchikey,canonical_smiles
OCNT-2395323,PVCAHDNVFNPUKE-UHFFFAOYSA-N,Cc1cccc(NS(=O)(=O)c2c(C)nc3sc(C)cn3c2=O)c1
OCNT-2395324,ADOOOKDJTDHGHX-UHFFFAOYSA-N,CCCn1c(O)nnc1S(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C
OCNT-2395331,FWGOMKHOFNHOSZ-UHFFFAOYSA-N,COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc2c1OCCC2
OCNT-2395332,VMKFDGZZTLOMLG-UHFFFAOYSA-N,Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2Cl)nc1
OCNT-2395336,RRMQRUZATNRUIE-UHFFFAOYSA-N,CC(C(N)=O)N1CCN(c2ccc(C(F)(F)F)c(C#N)c2)CC1
OCNT-2395337,XNAJDXNGXZSOOT-UHFFFAOYSA-N,CCC(C)C(=O)NC1CCN(c2ccccc2OC(F)F)C1
OCNT-2395362,MPFAPLWWRCZTHK-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC)c(NS(=O)(=O)c2ccc(C)c(C)c2)c1
OCNT-2395370,UIDFVDUTWBJQGU-UHFFFAOYSA-N,CCc1ccc(NC(=O)NCC2CCCCN2)cc1S(N)(=O)=O
OCNT-2395374,XXIDEZIPVPUJRR-UHFFFAOYSA-N,CN(CCn1cccn1)C(=O)c1cc(C(C)(C)C)n2ncnc2n1
OCNT-2395376,ORTWNJZUAIUYKM-UHFFFAOYSA-N,Cn1nc2cc(Br)ccc2c1C(=O)N1CCCc2cc(F)c(F)cc21
OCNT-2395377,DHOGCLBDWIPOBU-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1)NC1CCC12CCCC2
OCNT-2395379,KGQGNVXQLYFAOR-UHFFFAOYSA-N,CSCc1ccc(C(=O)N2CCc3ccccc32)o1
OCNT-2395394,JBGUJZDWPHNSHD-UHFFFAOYSA-N,CC(=O)N(C)c1ccc(NC(=O)NC2(c3c(F)cccc3F)CCC2)cn1
OCNT-2395395,GKBSFXJAHNHBDN-HWWDLCQESA-N,C[C@@H]1C[C@H](C(=O)NCc2ccc(C(=O)Nc3ccncc3)cc2)C[C@H](C)O1
OCNT-2395398,QBTKYQSQDNYSJW-UHFFFAOYSA-N,Cc1nc2ccnn2cc1C(=O)N1CCCc2ccccc2CC1
OCNT-2395399,DWOHXLUDTPAGGR-UHFFFAOYSA-N,Cc1ccc(-c2nc(C)c(C(=O)NCC3CCOC3)s2)o1
OCNT-2395403,NQCVIFUTOQVPDB-UHFFFAOYSA-N,CC1COC(c2ccccc2)CN1S(=O)(=O)c1cccc(C#N)c1
OCNT-2395404,MUXQTGKIVRSWAN-UHFFFAOYSA-N,CC(C)(CC(=O)O)NC(=O)c1ccc(S(=O)(=O)NC2CC2)cc1
OCNT-2395407,WWLISLZNGXQQLF-UHFFFAOYSA-N,CC(C)C(=O)NC1CCN(c2ccccc2OC(F)F)C1
OCNT-2395414,GUVDEBQYZLFNCP-UHFFFAOYSA-N,CC1CN(C(=O)c2cc(-c3ccco3)[nH]n2)c2ccccc21
OCNT-2395416,BMZLZQHDDRYCEU-UHFFFAOYSA-N,CCOc1ncccc1NC(=O)N1CCN(c2nccc(C(C)C)n2)CC1
OCNT-2395418,FSDPMVRINSSCJT-UHFFFAOYSA-N,Cc1cc(C)c(CNC(=O)N2CC(C)(C)C2c2ccccc2)c(=O)[nH]1
OCNT-2395428,YZZRKGPDASBVGM-UHFFFAOYSA-N,COC(=O)c1cccc2nc(Cn3cc(-c4nccs4)nn3)cn12
OCNT-2395431,MKSMCTOLENWCGA-UHFFFAOYSA-N,Cc1ncn(CC(=O)N2CCOC(c3ccc(F)cc3)C2)c(=O)c1C
OCNT-2395435,DXLJVPKHMCRJMN-UHFFFAOYSA-N,O=C(Nc1cc2n(n1)CCCC2)c1cccc(=O)[nH]1
OCNT-2395437,PHDCPFQMZFUTAS-UHFFFAOYSA-N,CC1(Cc2ccc(F)c(Cl)c2)CCCN1c1ccnc(C(N)=O)n1
OCNT-2395438,STPVSAJYHZTWPV-UHFFFAOYSA-N,CC(C)(O)Cc1cn(Cc2coc(C(C)(C)C)n2)nn1
OCNT-2395439,TYZSFHHKSSQPJU-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)c(C)c1
OCNT-2395443,TVTPOERDJDYHCW-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(C)c2cccnc2)c(C)c1
OCNT-2395452,DMZMESXZSXERBS-UHFFFAOYSA-N,CN1CCCC1C1CCCN1C(=O)Cn1ncc(=O)c2ccccc21
OCNT-2395455,CMOXMEILBPKQHC-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC(C)C)c(NC(=O)C2(C)CCCO2)c1
OCNT-2395458,OXLGYDLAQVKNCK-UONOGXRCSA-N,Cc1cccc(S(=O)(=O)N2C[C@H]3OCCN(C)[C@H]3C2)c1C#N
OCNT-2395466,RVBYSOSSNDRWFO-UHFFFAOYSA-N,Cc1cccc2c1N(C1CC1)CCN2C(=O)c1ccc(S(N)(=O)=O)o1
OCNT-2395471,ZAWLZKHAQFWKAY-UHFFFAOYSA-N,Cc1ccc2cccc(S(=O)(=O)N3CCC(C(=O)O)C(C)C3)c2n1
OCNT-2395481,ANKYSPAPZXZRKL-UHFFFAOYSA-N,O=C1CCCN1CCCNS(=O)(=O)c1ccc(Cl)cc1
OCNT-2395489,NMVHDBFXWRCWPL-UHFFFAOYSA-N,Cc1ccc(-c2nc(C)c(C(=O)N3CCOCC3C(=O)O)s2)o1
OCNT-2395491,CMJHYIYEZVPEKX-UHFFFAOYSA-N,COc1ccc(N(C)S(=O)(=O)c2cc(C)c(C)s2)cn1
OCNT-2395495,LORROHMPLWAYJF-UHFFFAOYSA-N,COC(=O)c1c(CSc2cc(F)ccc2F)nn2c1CCCC2
OCNT-2395496,PEZCWYOLOOOVQM-UHFFFAOYSA-N,O=C(c1ccc2c(c1)OCCCO2)N1CCn2cccc2C1c1ccccc1
OCNT-2395500,AATKRDLDTAZTJL-UHFFFAOYSA-N,COc1ccccc1-c1cn(Cc2ccn(C3CCCC3)n2)nn1
OCNT-2395501,FQOWCVFDUZFHLA-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(NC(=O)NCCCc2cccc(C(F)(F)F)c2)c1
OCNT-2395504,JDULGAIJOJJFGG-UHFFFAOYSA-N,Cc1ccc(NS(=O)(=O)c2cnn(C3CCC3)c2)cc1
OCNT-2395520,GODHPEISNMRQSM-UHFFFAOYSA-N,CCOC(=O)N1CCN(c2ccc(C(F)(F)F)c(C#N)c2)CC1
OCNT-2395528,QWXPXVPCPNYPHO-UHFFFAOYSA-N,O=S(=O)(Cc1noc2c1CCCCC2)c1c(F)cccc1Cl
OCNT-2395529,NRYADSRCTBFWRF-JBAPVGOWSA-N,CC1CCN(C(=O)[C@H]2C[C@@H]2c2cnn(C)c2)c2c(O)cccc21
OCNT-2395532,KTQKEHUXYRBZQZ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N(C)Cc2cnn(-c3ccccc3)c2)cc1C
OCNT-2395537,OWZIUSPJOOLACL-UHFFFAOYSA-N,CN(C)C(=O)c1ccnc(NC(=O)NC2(c3c(F)cccc3F)CCC2)c1
OCNT-2395543,RUNGUEZWZTVFCU-UHFFFAOYSA-N,CC(C)(C)NS(=O)(=O)C1(CNc2cc(Br)cc(F)c2C#N)CCC1
OCNT-2395548,WOULMLSTCVMSPN-UHFFFAOYSA-N,O=S(=O)(NCC(O)c1cccc2ccccc12)c1ccccc1Cl
OCNT-2395556,FKDGSNNIFHGRKN-UHFFFAOYSA-N,Cc1c(F)cccc1S(=O)(=O)Nc1cnn(C(C)(C)C)c1
OCNT-2395557,JFXRKJJBUPVDID-UHFFFAOYSA-N,Cc1noc(C)c1S(=O)(=O)NCCCN1CCCCCC1=O
OCNT-2395566,YBCQCDKLRZBYPI-UHFFFAOYSA-N,CC(c1nc(C2CC2)no1)N1CCN(c2ccc(O)cc2)CC1
OCNT-2395569,HEPXFCPIBMRRBZ-UHFFFAOYSA-N,O=C1CCCN1CC(=O)N1CCOC(c2ccc(F)cc2)C1
OCNT-2395576,YXTNAXUFAGFNGO-UHFFFAOYSA-N,CCn1ccnc1C1CCCCN1C(=O)c1cc2ccccn2c1
OCNT-2395582,DTWGQURLWJYWCB-UHFFFAOYSA-N,CCOc1ccc(C(=O)NC(C)c2nc3ccccc3n2C(F)F)cc1
OCNT-2395588,COBJIQXSNFUCNG-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1)N1CCN(C2CC2)CC1
OCNT-2395599,GAJPAQZXVDIPFZ-UHFFFAOYSA-N,Cc1nc2c3ccccc3nc(SC(C)C3CCOCC3)n2n1
OCNT-2395602,INPVMHGBOBZEPM-UHFFFAOYSA-N,O=S(=O)(Nc1ccccc1C1CCC1)c1sccc1C1CC1
OCNT-2395603,SZQLDCNOSRKNKT-UHFFFAOYSA-N,Cc1nc2c3ccccc3nc(SC(C)CC3CCOC3)n2n1
OCNT-2395606,OYBCLJJKAIHXRC-UHFFFAOYSA-N,Cc1cccc(NS(=O)(=O)c2sccc2C2CC2)c1C(F)(F)F
OCNT-2395615,OWDQVZHOEPSCRJ-UHFFFAOYSA-N,CC1(C(=O)NCc2ccc(C(=O)Nc3ccncc3)cc2)CCC(F)(F)CC1
OCNT-2395617,ZFLNQKJXJYGVKM-UHFFFAOYSA-N,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccccn2)CC1
OCNT-2395621,RQUJRQRACFINJM-UHFFFAOYSA-N,CCC1(O)CCCN(c2cccc(-n3cnc4ccccc43)n2)C1
OCNT-2395627,NJTUJJIKAYUDGD-UHFFFAOYSA-N,CS(=O)(=O)Nc1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1
OCNT-2395631,YDVFKKIYGVLNGT-UHFFFAOYSA-N,O=C1NCc2c(NS(=O)(=O)c3sccc3C3CC3)cccc21
OCNT-2395638,DOHJYNWDMIJJRO-UHFFFAOYSA-N,CC1CCN(C(=O)c2ccc3c(c2)NC(=O)C3(C)C)c2c(O)cccc21
OCNT-2395651,FFEDIEBSLQQKEK-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)Nc2ccc(C(=O)O)c(C)c2C)sc1C
OCNT-2395662,IRKYFFBPASUKKZ-UHFFFAOYSA-N,CC1CC(C(=O)O)CCN1C(=O)Cn1ncc(=O)c2ccccc21
OCNT-2395670,ANKJZMOSISEFKF-UHFFFAOYSA-N,CC(OCC1CC1)C(=O)Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1
OCNT-2395672,QOWDANZXWYEGPT-UHFFFAOYSA-N,COC(=O)CCC(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1
OCNT-2395675,RUTPHZIFPKYSDE-UHFFFAOYSA-N,C=CCC1(C(=O)NC2CC23CCN(C(=O)OC(C)(C)C)CC3)CCCC1
OCNT-2395681,ZHAARJLDFPNKLT-UHFFFAOYSA-N,CC(C)(C)n1cc(NS(=O)(=O)c2ccccc2)cn1
OCNT-2395682,YSXFALBFZPSVAY-UHFFFAOYSA-N,CCn1ccnc1C1CCCCN1C(=O)c1cc(C(C)(C)C)n[nH]1
OCNT-2395683,FBNCMWHMXUYLJC-UHFFFAOYSA-N,CC(NC(=O)CN1CCN(S(C)(=O)=O)CC1)c1nc2ccccc2n1C(F)F
OCNT-2395687,OLRZPWDVYYEKGN-UHFFFAOYSA-N,Cc1ccc(-c2nc(C)c(C(=O)N3CCn4c(C)nnc4C3)s2)o1
OCNT-2395689,HLGONRSHXFEINO-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2cc3n(n2)CCCC3)c1
OCNT-2395692,IOWRIDUXZXMMQU-UHFFFAOYSA-N,NS(=O)(=O)c1cccc(NC(=O)NCCCc2ccccc2)c1
OCNT-2395696,ZWQZJLBSHIQICX-UHFFFAOYSA-N,CC(NC(=O)c1ccc(O)nc1)c1nc2ccccc2n1C(F)F
OCNT-2395697,AVVYSOUEAQUFBT-UHFFFAOYSA-N,CC1CCCN(c2cc(C(=O)NCC(F)(F)CO)ccn2)C1
OCNT-2395704,CGPCPBSMPYTZMC-UHFFFAOYSA-N,O=C(NCc1ccc(Cl)cc1Cl)c1ccc(S(=O)(=O)NC2CC2)cc1
OCNT-2395706,SXDMWIXDSQCASC-UHFFFAOYSA-N,CN(C)c1ccnc(NC(=O)NC2(c3c(F)cccc3F)CCC2)n1
OCNT-2395712,SPZQDXGBZLHTIG-UHFFFAOYSA-N,CCCn1cc(C(=O)N2CCN(C3CC3)c3c(C)cccc32)nn1
OCNT-2395714,DUKICPCHQPYURE-UHFFFAOYSA-N,Cc1nn(C)c(C)c1NS(=O)(=O)c1cccc(Cl)c1Cl
OCNT-2395718,ASTDCICFPQKUIL-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)C2CCCO2)c1
OCNT-2395719,ARMHNKPKRVBKDE-UHFFFAOYSA-N,CC(=O)Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1
OCNT-2395723,JQVSAVSOQRGLPR-UHFFFAOYSA-N,Cc1cccc(S(=O)(=O)N2CC(N(C)C)C2)c1C#N
OCNT-2395726,JHKSVXWGJPSVPH-UHFFFAOYSA-N,COCCC(=O)NC1CCN(c2ccccc2OC(F)F)C1
OCNT-2395729,ABBNLJTZTQVBCG-UHFFFAOYSA-N,COc1ccccc1-c1cn(Cc2cc3n(n2)CCC3)nn1
OCNT-2395730,JHOHCIQEHBJHIY-UHFFFAOYSA-N,COc1ccc(NC(=O)C2CCCO2)cc1OC(F)F
OCNT-2395739,MNLLGQAENHHBIN-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1
OCNT-2395740,FOIRYFMSWXZVCR-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)N2CCC=C(c3cnn(C)c3)C2)sc1C
OCNT-2395742,KIFQBAROWBDCDH-UHFFFAOYSA-N,CC(C)c1ncc(NS(=O)(=O)c2cnn(C3CCC3)c2)cn1
OCNT-2395743,VTTWZHQHBBSLPE-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)COC2CCCCC2)c1
OCNT-2395754,RDLVSGOVJOSIHV-UHFFFAOYSA-N,CC1CCN(C(=O)c2ccc(OCC(=O)O)cc2)c2c(O)cccc21
OCNT-2395758,VGKTZOSSNOYRLG-UHFFFAOYSA-N,O=S(=O)(Nc1cccc(Cl)c1N1CCOCC1)c1ccccc1Br
OCNT-2395762,SGCOMSXBUQWSBL-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)Nc2ccccc2CN(C)C)sc1C
OCNT-2395775,ZTFVHUMBZXGEFS-UHFFFAOYSA-N,O=C(C1CC12CCc1ccccc12)N1CCC(c2nnc[nH]2)C1
OCNT-2395777,XHMRHVMVFSPYOG-UHFFFAOYSA-N,CCOC(=O)NCCCC(=O)Nc1nn(Cc2ccccc2F)cc1Br
OCNT-2395781,JNMBUNCAVAQQQX-UHFFFAOYSA-N,CC(NC(=O)c1cncc(Br)c1)c1cccnc1
OCNT-2395783,HZYLYVJGIBASSW-UHFFFAOYSA-N,Cc1cccc(C(=O)N2CCN(C)c3cc(F)ccc32)n1
OCNT-2395795,SCPRVCRZHVPKLD-UHFFFAOYSA-N,CCn1ccnc1C1CCCCN1C(=O)c1c(C)nn(C)c1C
OCNT-2395796,FUKVXEGKZLQFNL-UHFFFAOYSA-N,Cc1ccc(O)c(S(=O)(=O)Nc2cccc(Cl)c2N2CCOCC2)c1
