inchikey,isoform,max_response,n_replicates_eff
AYIRNRDRBQJXIF-UWVGGRQHSA-N,CYP3A4,-39.3032,1
AYJGVWFCMWLMHL-UHFFFAOYSA-N,CYP1A2,-6.168,1
AYJGVWFCMWLMHL-UHFFFAOYSA-N,CYP2C9,6.065,1
AYJGVWFCMWLMHL-UHFFFAOYSA-N,CYP2D6,-8.441,1
AYJGVWFCMWLMHL-UHFFFAOYSA-N,CYP3A4,-2.5924,1
AYJSQQUDSTUTJG-UHFFFAOYSA-N,CYP1A2,-66.8802,1
AYJSQQUDSTUTJG-UHFFFAOYSA-N,CYP2C9,-111.061,1
AYJSQQUDSTUTJG-UHFFFAOYSA-N,CYP2D6,-62.0126,1
AYJSQQUDSTUTJG-UHFFFAOYSA-N,CYP3A4,-12.3561,1
AYLDUSFSYKQSKR-UHFFFAOYSA-N,CYP1A2,-125.1,1
AYLDUSFSYKQSKR-UHFFFAOYSA-N,CYP2C9,-3.069,1
AYLDUSFSYKQSKR-UHFFFAOYSA-N,CYP2D6,-4.034,1
AYLDUSFSYKQSKR-UHFFFAOYSA-N,CYP3A4,-88.2164,1
AYQPDDHPUFPFIA-UHFFFAOYSA-N,CYP1A2,-92.5,1
AYQPDDHPUFPFIA-UHFFFAOYSA-N,CYP2C9,-48.19,1
AYQPDDHPUFPFIA-UHFFFAOYSA-N,CYP2D6,-58.09,1
AYQPDDHPUFPFIA-UHFFFAOYSA-N,CYP3A4,-71.0256,1
AYRLSVAWEZWFLT-LIUCOPNQSA-N,CYP1A2,-13.86,1
AYRLSVAWEZWFLT-LIUCOPNQSA-N,CYP2C9,3.447,1
AYRLSVAWEZWFLT-LIUCOPNQSA-N,CYP2D6,11.83,1
AYRLSVAWEZWFLT-LIUCOPNQSA-N,CYP3A4,14.374,1
AYRSAAWZKZRUTO-UHFFFAOYSA-N,CYP1A2,-100.9,1
AYRSAAWZKZRUTO-UHFFFAOYSA-N,CYP2C9,-23.887,1
AYRSAAWZKZRUTO-UHFFFAOYSA-N,CYP2D6,-29.4773,1
AYRSAAWZKZRUTO-UHFFFAOYSA-N,CYP3A4,-93.0444,1
AYTDMOSIHZDVJH-UHFFFAOYSA-N,CYP1A2,-102.4,1
AYTDMOSIHZDVJH-UHFFFAOYSA-N,CYP2C9,-7.767,1
AYTDMOSIHZDVJH-UHFFFAOYSA-N,CYP2D6,-81.12,1
AYTDMOSIHZDVJH-UHFFFAOYSA-N,CYP3A4,-51.3785,1
AYUZNQKAUQVIJC-UHFFFAOYSA-N,CYP1A2,-94.6876,1
AYUZNQKAUQVIJC-UHFFFAOYSA-N,CYP2C9,-70.6226,1
AYUZNQKAUQVIJC-UHFFFAOYSA-N,CYP2D6,-7.6708,1
AYUZNQKAUQVIJC-UHFFFAOYSA-N,CYP3A4,-15.2961,1
AYVABAHQLJFXMJ-UHFFFAOYSA-N,CYP1A2,-9.082,1
AYVABAHQLJFXMJ-UHFFFAOYSA-N,CYP2C9,-17.26,1
AYVABAHQLJFXMJ-UHFFFAOYSA-N,CYP2D6,1.508,1
AYVABAHQLJFXMJ-UHFFFAOYSA-N,CYP3A4,-10.6859,1
AYVAMSONWXATIR-UHFFFAOYSA-N,CYP1A2,-79.1331,1
AYVAMSONWXATIR-UHFFFAOYSA-N,CYP2C9,-68.3881,1
AYVAMSONWXATIR-UHFFFAOYSA-N,CYP2D6,2.9621,1
AYVAMSONWXATIR-UHFFFAOYSA-N,CYP3A4,-71.5239,1
AYWQHDRUUBGORW-UHFFFAOYSA-N,CYP1A2,0.2187,1
AYWQHDRUUBGORW-UHFFFAOYSA-N,CYP2C9,20.05,1
AYWQHDRUUBGORW-UHFFFAOYSA-N,CYP2D6,12.36,1
AYWQHDRUUBGORW-UHFFFAOYSA-N,CYP3A4,-5.4711,1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N,CYP1A2,-18.925,2
AYYCFGDXLUPJAQ-UHFFFAOYSA-N,CYP2C9,-4.355,2
AYYCFGDXLUPJAQ-UHFFFAOYSA-N,CYP2D6,-13.625,2
AYYCFGDXLUPJAQ-UHFFFAOYSA-N,CYP3A4,-37.46825,2
AYYQJUDESMECLY-VLDOUMOUSA-N,CYP1A2,-7.733,1
AYYQJUDESMECLY-VLDOUMOUSA-N,CYP2C9,-72.45,1
AYYQJUDESMECLY-VLDOUMOUSA-N,CYP2D6,-15.44,1
AYYQJUDESMECLY-VLDOUMOUSA-N,CYP3A4,-53.6603,1
AYYZPYQDRGLVLE-UHFFFAOYSA-N,CYP1A2,-99.28,1
AYYZPYQDRGLVLE-UHFFFAOYSA-N,CYP2C9,50.97,1
AYYZPYQDRGLVLE-UHFFFAOYSA-N,CYP2D6,-19.09,1
AYYZPYQDRGLVLE-UHFFFAOYSA-N,CYP3A4,-59.3858,1
AYZMROZHTRVBCA-UHFFFAOYSA-N,CYP1A2,-82.3732,1
AYZMROZHTRVBCA-UHFFFAOYSA-N,CYP2C9,-108.707,1
AYZMROZHTRVBCA-UHFFFAOYSA-N,CYP2D6,-101.975,1
AYZMROZHTRVBCA-UHFFFAOYSA-N,CYP3A4,-70.8193,1
AYZQOUBKFYWKKZ-UHFFFAOYSA-N,CYP1A2,-106.1,1
AYZQOUBKFYWKKZ-UHFFFAOYSA-N,CYP2C9,-23.44,1
AYZQOUBKFYWKKZ-UHFFFAOYSA-N,CYP2D6,-18.84,1
AYZQOUBKFYWKKZ-UHFFFAOYSA-N,CYP3A4,-81.814,1
AZAZKLKDEOMJBJ-XLKZSVLBSA-N,CYP1A2,-12.3,1
AZAZKLKDEOMJBJ-XLKZSVLBSA-N,CYP2C9,-10.83,1
AZAZKLKDEOMJBJ-XLKZSVLBSA-N,CYP2D6,-0.6486,1
AZAZKLKDEOMJBJ-XLKZSVLBSA-N,CYP3A4,-1.0197,1
AZCLYIWZBHWGCS-UHFFFAOYSA-N,CYP1A2,-17.6276,1
AZCLYIWZBHWGCS-UHFFFAOYSA-N,CYP2C9,1.2536,1
AZCLYIWZBHWGCS-UHFFFAOYSA-N,CYP2D6,43.2188,1
AZCLYIWZBHWGCS-UHFFFAOYSA-N,CYP3A4,23.3356,1
AZDIDEVIEGEAEJ-UHFFFAOYSA-N,CYP1A2,3.7694,1
AZDIDEVIEGEAEJ-UHFFFAOYSA-N,CYP2C9,1.1464,1
AZDIDEVIEGEAEJ-UHFFFAOYSA-N,CYP2D6,11.9465,1
AZDIDEVIEGEAEJ-UHFFFAOYSA-N,CYP3A4,-17.1799,1
AZGZGYXOUXZFRX-SLPAIBBYSA-N,CYP1A2,-54.37,1
AZGZGYXOUXZFRX-SLPAIBBYSA-N,CYP2C9,-85.92,1
AZGZGYXOUXZFRX-SLPAIBBYSA-N,CYP2D6,-7.087,1
AZGZGYXOUXZFRX-SLPAIBBYSA-N,CYP3A4,-107.32,1
AZHGDHGEYCLYPN-UHFFFAOYSA-N,CYP1A2,-83.11,1
AZHGDHGEYCLYPN-UHFFFAOYSA-N,CYP2C9,-41.4852,1
AZHGDHGEYCLYPN-UHFFFAOYSA-N,CYP2D6,29.6262,1
AZHGDHGEYCLYPN-UHFFFAOYSA-N,CYP3A4,13.4196,1
AZIPSSOTXZOXSI-UHFFFAOYSA-N,CYP1A2,-94.4122,1
AZIPSSOTXZOXSI-UHFFFAOYSA-N,CYP2C9,-84.8582,1
AZIPSSOTXZOXSI-UHFFFAOYSA-N,CYP2D6,-19.3852,1
AZIPSSOTXZOXSI-UHFFFAOYSA-N,CYP3A4,-48.8263,1
AZIVYHSVLOKQRW-UHFFFAOYSA-N,CYP1A2,-26.44,1
AZIVYHSVLOKQRW-UHFFFAOYSA-N,CYP2C9,-94.29,1
AZIVYHSVLOKQRW-UHFFFAOYSA-N,CYP2D6,-70.56,1
AZIVYHSVLOKQRW-UHFFFAOYSA-N,CYP3A4,-101.905,1
AZJPXCYIJMUEHQ-JRALGIKKSA-N,CYP1A2,-6.453,1
AZJPXCYIJMUEHQ-JRALGIKKSA-N,CYP2C9,19.99,1
AZJPXCYIJMUEHQ-JRALGIKKSA-N,CYP2D6,4.746,1
AZJPXCYIJMUEHQ-JRALGIKKSA-N,CYP3A4,-18.1157,1
AZJPXCYIJMUEHQ-NETPTKNUSA-N,CYP1A2,2.2439999999999998,2
AZJPXCYIJMUEHQ-NETPTKNUSA-N,CYP2C9,-5.432,2
AZJPXCYIJMUEHQ-NETPTKNUSA-N,CYP2D6,7.095,2
AZJPXCYIJMUEHQ-NETPTKNUSA-N,CYP3A4,-20.447200000000002,2
AZMGCKPCEAFTKP-UHFFFAOYSA-N,CYP1A2,-66.34,1
AZMGCKPCEAFTKP-UHFFFAOYSA-N,CYP2C9,-70.03,1
AZMGCKPCEAFTKP-UHFFFAOYSA-N,CYP2D6,-3.959,1
AZMGCKPCEAFTKP-UHFFFAOYSA-N,CYP3A4,-42.1065,1
AZSNMRSAGSSBNP-QGEDGWCJSA-N,CYP1A2,-8.742,1
AZSNMRSAGSSBNP-QGEDGWCJSA-N,CYP2C9,-17.46,1
AZSNMRSAGSSBNP-QGEDGWCJSA-N,CYP2D6,-57.48,1
AZSNMRSAGSSBNP-QGEDGWCJSA-N,CYP3A4,-35.7276,1
AZSNMRSAGSSBNP-ZWNVPBOJSA-N,CYP1A2,-21.21,1
AZSNMRSAGSSBNP-ZWNVPBOJSA-N,CYP2C9,-8.802,1
AZSNMRSAGSSBNP-ZWNVPBOJSA-N,CYP2D6,-16.51,1
AZSNMRSAGSSBNP-ZWNVPBOJSA-N,CYP3A4,-24.7421,1
AZUDRWNDXMLZGZ-UHFFFAOYSA-N,CYP1A2,-51.9693,1
AZUDRWNDXMLZGZ-UHFFFAOYSA-N,CYP2C9,-9.3287,1
AZUDRWNDXMLZGZ-UHFFFAOYSA-N,CYP2D6,-2.4797,1
AZUDRWNDXMLZGZ-UHFFFAOYSA-N,CYP3A4,6.4034,1
AZUWXJHAVQDVOK-ODLFYWEKSA-N,CYP1A2,-32.804,1
AZUWXJHAVQDVOK-ODLFYWEKSA-N,CYP2C9,-46.3044,1
AZUWXJHAVQDVOK-ODLFYWEKSA-N,CYP2D6,1.4679,1
AZUWXJHAVQDVOK-ODLFYWEKSA-N,CYP3A4,-37.9492,1
AZVGFJJVMQJMET-UHFFFAOYSA-N,CYP1A2,-27.69,1
AZVGFJJVMQJMET-UHFFFAOYSA-N,CYP2C9,29.05,1
AZVGFJJVMQJMET-UHFFFAOYSA-N,CYP2D6,0.3369,1
AZVGFJJVMQJMET-UHFFFAOYSA-N,CYP3A4,-18.332,1
AZVHXRNBJVTBNS-UHFFFAOYSA-N,CYP1A2,-36.2409,1
AZVHXRNBJVTBNS-UHFFFAOYSA-N,CYP2C9,395.788,1
AZVHXRNBJVTBNS-UHFFFAOYSA-N,CYP2D6,-5.4142,1
AZVHXRNBJVTBNS-UHFFFAOYSA-N,CYP3A4,18.1741,1
AZXKNIMULLETPX-GORNPIAOSA-N,CYP1A2,-0.4298,1
AZXKNIMULLETPX-GORNPIAOSA-N,CYP2C9,12.9633,1
AZXKNIMULLETPX-GORNPIAOSA-N,CYP2D6,-5.6783,1
AZXKNIMULLETPX-GORNPIAOSA-N,CYP3A4,-0.1628,1
AZXLQAJKHVDNDR-UHFFFAOYSA-N,CYP1A2,10.9476,1
AZXLQAJKHVDNDR-UHFFFAOYSA-N,CYP2C9,103.932,1
AZXLQAJKHVDNDR-UHFFFAOYSA-N,CYP2D6,-4.0404,1
AZXLQAJKHVDNDR-UHFFFAOYSA-N,CYP3A4,-38.0977,1
AZXVHGLYSPMUHG-UHFFFAOYSA-N,CYP1A2,-38.4979,1
AZXVHGLYSPMUHG-UHFFFAOYSA-N,CYP2C9,-112.013,1
AZXVHGLYSPMUHG-UHFFFAOYSA-N,CYP2D6,-59.4594,1
AZXVHGLYSPMUHG-UHFFFAOYSA-N,CYP3A4,-90.3878,1
AZYJVOGYWXOECX-UHFFFAOYSA-N,CYP1A2,-42.8063,1
AZYJVOGYWXOECX-UHFFFAOYSA-N,CYP2C9,-92.1554,1
AZYJVOGYWXOECX-UHFFFAOYSA-N,CYP2D6,-26.3879,1
AZYJVOGYWXOECX-UHFFFAOYSA-N,CYP3A4,-86.8498,1
AZYKTWVZDSATIF-UHFFFAOYSA-N,CYP1A2,-4.033,1
AZYKTWVZDSATIF-UHFFFAOYSA-N,CYP2C9,11.99,1
AZYKTWVZDSATIF-UHFFFAOYSA-N,CYP2D6,1.266,1
AZYKTWVZDSATIF-UHFFFAOYSA-N,CYP3A4,5.9381,1
AZYXKCMLQANZFV-UHFFFAOYSA-N,CYP1A2,-23.5744,1
AZYXKCMLQANZFV-UHFFFAOYSA-N,CYP2C9,75.2631,1
AZYXKCMLQANZFV-UHFFFAOYSA-N,CYP2D6,0.4207,1
AZYXKCMLQANZFV-UHFFFAOYSA-N,CYP3A4,-12.2818,1
AZZMGZXNTDTSME-IMTJYWFQSA-M,CYP1A2,-20.2265,2
AZZMGZXNTDTSME-IMTJYWFQSA-M,CYP2C9,-0.14049999999999985,2
AZZMGZXNTDTSME-IMTJYWFQSA-M,CYP2D6,4.213,2
AZZMGZXNTDTSME-IMTJYWFQSA-M,CYP3A4,-11.5155,2
AZZNSSXMMKELGC-UHFFFAOYSA-N,CYP1A2,-57.9312,1
AZZNSSXMMKELGC-UHFFFAOYSA-N,CYP2C9,75.2019,1
AZZNSSXMMKELGC-UHFFFAOYSA-N,CYP2D6,12.3816,1
AZZNSSXMMKELGC-UHFFFAOYSA-N,CYP3A4,-61.509,1
AZZRMRADHRGWAJ-NDCPRFKKSA-N,CYP1A2,-56.19,1
AZZRMRADHRGWAJ-NDCPRFKKSA-N,CYP2C9,-84.39,1
AZZRMRADHRGWAJ-NDCPRFKKSA-N,CYP2D6,-2.577,1
AZZRMRADHRGWAJ-NDCPRFKKSA-N,CYP3A4,-103.701,1
AZZRMRADHRGWAJ-OJKKWFBASA-N,CYP1A2,-38.7,1
AZZRMRADHRGWAJ-OJKKWFBASA-N,CYP2C9,-90.47,1
AZZRMRADHRGWAJ-OJKKWFBASA-N,CYP2D6,-94.74,1
AZZRMRADHRGWAJ-OJKKWFBASA-N,CYP3A4,-96.2192,1
BAAOAYSLEQEIFX-UHFFFAOYSA-N,CYP1A2,-82.88,1
BAAOAYSLEQEIFX-UHFFFAOYSA-N,CYP2C9,-5.832,1
BAAOAYSLEQEIFX-UHFFFAOYSA-N,CYP2D6,-76.63,1
BAAOAYSLEQEIFX-UHFFFAOYSA-N,CYP3A4,-9.6635,1
BAAOBHVTIOMRBP-UHFFFAOYSA-N,CYP1A2,-42.3012,1
BAAOBHVTIOMRBP-UHFFFAOYSA-N,CYP2C9,199.946,1
BAAOBHVTIOMRBP-UHFFFAOYSA-N,CYP2D6,-36.8903,1
BAAOBHVTIOMRBP-UHFFFAOYSA-N,CYP3A4,-69.8368,1
BAARRVDYHOBEOI-UHFFFAOYSA-N,CYP1A2,-92.86,1
BAARRVDYHOBEOI-UHFFFAOYSA-N,CYP2C9,-4.004,1
BAARRVDYHOBEOI-UHFFFAOYSA-N,CYP2D6,-18.39,1
BAARRVDYHOBEOI-UHFFFAOYSA-N,CYP3A4,-86.0896,1
BAATXHZPYYGLTF-UHFFFAOYSA-N,CYP1A2,17.48,1
BAATXHZPYYGLTF-UHFFFAOYSA-N,CYP2C9,27.3,1
BAATXHZPYYGLTF-UHFFFAOYSA-N,CYP2D6,4.283,1
BAATXHZPYYGLTF-UHFFFAOYSA-N,CYP3A4,61.8308,1
BABWOFNPXLNYFN-UHFFFAOYSA-N,CYP1A2,-11.28,1
BABWOFNPXLNYFN-UHFFFAOYSA-N,CYP2C9,-9.263,1
BABWOFNPXLNYFN-UHFFFAOYSA-N,CYP2D6,-6.561,1
BABWOFNPXLNYFN-UHFFFAOYSA-N,CYP3A4,38.0401,1
BACSRAZDDCGUQS-CMDGGOBGSA-N,CYP1A2,-85.8547,1
BACSRAZDDCGUQS-CMDGGOBGSA-N,CYP2C9,-98.3769,1
BACSRAZDDCGUQS-CMDGGOBGSA-N,CYP2D6,-32.1515,1
BACSRAZDDCGUQS-CMDGGOBGSA-N,CYP3A4,-11.162,1
BADMDOAYLONEBL-UHFFFAOYSA-N,CYP1A2,-94.68,1
BADMDOAYLONEBL-UHFFFAOYSA-N,CYP2C9,-56.45,1
BADMDOAYLONEBL-UHFFFAOYSA-N,CYP2D6,-52.46,1
BADMDOAYLONEBL-UHFFFAOYSA-N,CYP3A4,-60.3911,1
BAFKRPOFIYPKBQ-UHFFFAOYSA-N,CYP1A2,-12.73,1
BAFKRPOFIYPKBQ-UHFFFAOYSA-N,CYP2C9,58.95,1
BAFKRPOFIYPKBQ-UHFFFAOYSA-N,CYP2D6,-6.417,1
BAFKRPOFIYPKBQ-UHFFFAOYSA-N,CYP3A4,-3.9057,1
BAHVTSFWVQQWLN-UHFFFAOYSA-N,CYP1A2,-51.6354,1
BAHVTSFWVQQWLN-UHFFFAOYSA-N,CYP2C9,-35.215,1
BAHVTSFWVQQWLN-UHFFFAOYSA-N,CYP2D6,-3.6683,1
BAHVTSFWVQQWLN-UHFFFAOYSA-N,CYP3A4,-76.3046,1
BAHWNFBCNAWEMW-KGNMDHSFSA-N,CYP1A2,-6.471,1
BAHWNFBCNAWEMW-KGNMDHSFSA-N,CYP2C9,15.8,1
BAHWNFBCNAWEMW-KGNMDHSFSA-N,CYP2D6,5.253,1
BAHWNFBCNAWEMW-KGNMDHSFSA-N,CYP3A4,-2.8858,1
BAINIUMDFURPJM-UHFFFAOYSA-N,CYP1A2,-26.61,1
BAINIUMDFURPJM-UHFFFAOYSA-N,CYP2C9,-43.19,1
BAINIUMDFURPJM-UHFFFAOYSA-N,CYP2D6,-92.4,1
BAINIUMDFURPJM-UHFFFAOYSA-N,CYP3A4,104.508,1
BAJDJSODTWZFSS-UHFFFAOYSA-N,CYP1A2,-77.2865,1
BAJDJSODTWZFSS-UHFFFAOYSA-N,CYP2C9,-79.6067,1
BAJDJSODTWZFSS-UHFFFAOYSA-N,CYP2D6,-18.1556,1
BAJDJSODTWZFSS-UHFFFAOYSA-N,CYP3A4,-93.1213,1
BAJKVMCRMMOUKL-UHFFFAOYSA-N,CYP1A2,-13.05,1
BAJKVMCRMMOUKL-UHFFFAOYSA-N,CYP2C9,-31.1,1
BAJKVMCRMMOUKL-UHFFFAOYSA-N,CYP2D6,0.0037,1
BAJKVMCRMMOUKL-UHFFFAOYSA-N,CYP3A4,-29.7529,1
BALAHVNQVVLSRE-UHFFFAOYSA-N,CYP1A2,-77.7688,1
BALAHVNQVVLSRE-UHFFFAOYSA-N,CYP2C9,-46.3546,1
BALAHVNQVVLSRE-UHFFFAOYSA-N,CYP2D6,-6.035,1
BALAHVNQVVLSRE-UHFFFAOYSA-N,CYP3A4,-13.5139,1
BAMBXXGIEBIGSF-UHFFFAOYSA-N,CYP1A2,-35.223,1
BAMBXXGIEBIGSF-UHFFFAOYSA-N,CYP2C9,-110.942,1
BAMBXXGIEBIGSF-UHFFFAOYSA-N,CYP2D6,22.4915,1
BAMBXXGIEBIGSF-UHFFFAOYSA-N,CYP3A4,-88.2473,1
BANYJBHWTOJQDU-UHFFFAOYSA-N,CYP1A2,-12.44,1
BANYJBHWTOJQDU-UHFFFAOYSA-N,CYP2C9,-43.41,1
BANYJBHWTOJQDU-UHFFFAOYSA-N,CYP2D6,-33.12,1
BANYJBHWTOJQDU-UHFFFAOYSA-N,CYP3A4,-42.3666,1
BAPUILBEEZVGFS-UHFFFAOYSA-N,CYP1A2,-116.9,1
BAPUILBEEZVGFS-UHFFFAOYSA-N,CYP2C9,11.68,1
BAPUILBEEZVGFS-UHFFFAOYSA-N,CYP2D6,-64.28,1
BAPUILBEEZVGFS-UHFFFAOYSA-N,CYP3A4,-90.6445,1
BAQCROVBDNBEEB-VHWNVDOGSA-N,CYP1A2,-14.79,1
BAQCROVBDNBEEB-VHWNVDOGSA-N,CYP2C9,12.33,1
BAQCROVBDNBEEB-VHWNVDOGSA-N,CYP2D6,5.999,1
BAQCROVBDNBEEB-VHWNVDOGSA-N,CYP3A4,-2.5833,1
BAQVTQPYHRIZGN-UHFFFAOYSA-N,CYP1A2,-13.1828,1
BAQVTQPYHRIZGN-UHFFFAOYSA-N,CYP2C9,-61.9794,1
BAQVTQPYHRIZGN-UHFFFAOYSA-N,CYP2D6,3.8466,1
BAQVTQPYHRIZGN-UHFFFAOYSA-N,CYP3A4,-13.0133,1
BARIUPBFDQHVBQ-UHFFFAOYSA-N,CYP1A2,-45.82,1
BARIUPBFDQHVBQ-UHFFFAOYSA-N,CYP2C9,9.47,1
BARIUPBFDQHVBQ-UHFFFAOYSA-N,CYP2D6,-71.87,1
BARIUPBFDQHVBQ-UHFFFAOYSA-N,CYP3A4,-8.5568,1
BATVOUKHGLKDGQ-SCSAIBSYSA-N,CYP1A2,-27.274,2
BATVOUKHGLKDGQ-SCSAIBSYSA-N,CYP2C9,-7.26,2
BATVOUKHGLKDGQ-SCSAIBSYSA-N,CYP2D6,-7.0207999999999995,2
BATVOUKHGLKDGQ-SCSAIBSYSA-N,CYP3A4,-3.93215,2
BAUMIJPDLHGZMJ-QFIPXVFZSA-N,CYP1A2,-51.24,1
BAUMIJPDLHGZMJ-QFIPXVFZSA-N,CYP2C9,-20.1,1
BAUMIJPDLHGZMJ-QFIPXVFZSA-N,CYP2D6,-0.7595,1
BAUMIJPDLHGZMJ-QFIPXVFZSA-N,CYP3A4,-58.225,1
BAURRNRAFNHHFA-UHFFFAOYSA-N,CYP1A2,-47.0982,1
BAURRNRAFNHHFA-UHFFFAOYSA-N,CYP2C9,-98.4414,1
BAURRNRAFNHHFA-UHFFFAOYSA-N,CYP2D6,-37.702,1
BAURRNRAFNHHFA-UHFFFAOYSA-N,CYP3A4,-6.8701,1
BAWRCDINGFRQGO-UHFFFAOYSA-N,CYP1A2,-60.667,1
BAWRCDINGFRQGO-UHFFFAOYSA-N,CYP2C9,-59.8712,1
BAWRCDINGFRQGO-UHFFFAOYSA-N,CYP2D6,-13.0497,1
BAWRCDINGFRQGO-UHFFFAOYSA-N,CYP3A4,-85.8905,1
BAXFJLFGZNSWBF-UHFFFAOYSA-N,CYP1A2,-110.7,1
BAXFJLFGZNSWBF-UHFFFAOYSA-N,CYP2C9,-20.11,1
BAXFJLFGZNSWBF-UHFFFAOYSA-N,CYP2D6,-93.38,1
BAXFJLFGZNSWBF-UHFFFAOYSA-N,CYP3A4,-117.255,1
BAXYYOHGCBHUOO-UHFFFAOYSA-N,CYP1A2,-73.1318,1
BAXYYOHGCBHUOO-UHFFFAOYSA-N,CYP2C9,-79.2869,1
BAXYYOHGCBHUOO-UHFFFAOYSA-N,CYP2D6,2.5914,1
BAXYYOHGCBHUOO-UHFFFAOYSA-N,CYP3A4,-92.0777,1
BAYCQNHOAMUIBM-LXKONJAMSA-N,CYP1A2,-1.329,1
BAYCQNHOAMUIBM-LXKONJAMSA-N,CYP2C9,-37.52,1
BAYCQNHOAMUIBM-LXKONJAMSA-N,CYP2D6,-6.203,1
BAYCQNHOAMUIBM-LXKONJAMSA-N,CYP3A4,-14.4453,1
BAYMNCHSODLCJV-UHFFFAOYSA-N,CYP1A2,2.536,1
BAYMNCHSODLCJV-UHFFFAOYSA-N,CYP2C9,-37.12,1
BAYMNCHSODLCJV-UHFFFAOYSA-N,CYP2D6,4.252,1
BAYMNCHSODLCJV-UHFFFAOYSA-N,CYP3A4,-7.5418,1
BBBADAQSTKYQGG-FMYDZJLYSA-N,CYP1A2,7.068,1
BBBADAQSTKYQGG-FMYDZJLYSA-N,CYP2C9,4.323,1
BBBADAQSTKYQGG-FMYDZJLYSA-N,CYP2D6,-8.944,1
BBBADAQSTKYQGG-FMYDZJLYSA-N,CYP3A4,-17.5612,1
BBBADAQSTKYQGG-IQMBLSKPSA-N,CYP1A2,-1.213,1
BBBADAQSTKYQGG-IQMBLSKPSA-N,CYP2C9,-11.68,1
BBBADAQSTKYQGG-IQMBLSKPSA-N,CYP2D6,7.631,1
BBBADAQSTKYQGG-IQMBLSKPSA-N,CYP3A4,-18.764,1
BBBMUJSXZRQDHK-UHFFFAOYSA-N,CYP1A2,-108.8,1
BBBMUJSXZRQDHK-UHFFFAOYSA-N,CYP2C9,16.83,1
BBBMUJSXZRQDHK-UHFFFAOYSA-N,CYP2D6,0.1167,1
BBBMUJSXZRQDHK-UHFFFAOYSA-N,CYP3A4,-42.1553,1
BBBZZDRRJUPEIV-UHFFFAOYSA-N,CYP1A2,-118.5,1
BBBZZDRRJUPEIV-UHFFFAOYSA-N,CYP2C9,-48.17,1
BBBZZDRRJUPEIV-UHFFFAOYSA-N,CYP2D6,-24.36,1
BBBZZDRRJUPEIV-UHFFFAOYSA-N,CYP3A4,-35.6096,1
BBDAGFIXKZCXAH-ZAKLUEHWSA-N,CYP1A2,-3.764,1
BBDAGFIXKZCXAH-ZAKLUEHWSA-N,CYP2C9,30.17,1
BBDAGFIXKZCXAH-ZAKLUEHWSA-N,CYP2D6,0.0096,1
BBDAGFIXKZCXAH-ZAKLUEHWSA-N,CYP3A4,41.3619,1
BBELKAYISRLZDD-UHFFFAOYSA-N,CYP1A2,-111.234,1
BBELKAYISRLZDD-UHFFFAOYSA-N,CYP2C9,-5.8311,1
BBELKAYISRLZDD-UHFFFAOYSA-N,CYP2D6,0.5488,1
BBELKAYISRLZDD-UHFFFAOYSA-N,CYP3A4,-1.6526,1
BBELKJVIAIJMCW-UHFFFAOYSA-N,CYP1A2,-106.0,1
BBELKJVIAIJMCW-UHFFFAOYSA-N,CYP2C9,0.545,1
BBELKJVIAIJMCW-UHFFFAOYSA-N,CYP2D6,-7.266,1
BBELKJVIAIJMCW-UHFFFAOYSA-N,CYP3A4,-31.6549,1
BBELXVNTJQMTQU-UHFFFAOYSA-N,CYP1A2,-15.503,1
BBELXVNTJQMTQU-UHFFFAOYSA-N,CYP2C9,291.687,1
BBELXVNTJQMTQU-UHFFFAOYSA-N,CYP2D6,-7.4536,1
BBELXVNTJQMTQU-UHFFFAOYSA-N,CYP3A4,-93.0522,1
BBFOGQDWMVJADJ-UHFFFAOYSA-N,CYP1A2,-92.4178,1
BBFOGQDWMVJADJ-UHFFFAOYSA-N,CYP2C9,-65.0381,1
BBFOGQDWMVJADJ-UHFFFAOYSA-N,CYP2D6,-28.2765,1
BBFOGQDWMVJADJ-UHFFFAOYSA-N,CYP3A4,-1.9088,1
BBFZLOWFPMPSPQ-UHFFFAOYSA-N,CYP1A2,-113.4,1
BBFZLOWFPMPSPQ-UHFFFAOYSA-N,CYP2C9,-31.54,1
BBFZLOWFPMPSPQ-UHFFFAOYSA-N,CYP2D6,-37.96,1
BBFZLOWFPMPSPQ-UHFFFAOYSA-N,CYP3A4,-97.9071,1
BBGBCWNGGXINIF-LICLKQGHSA-N,CYP1A2,-41.14,1
BBGBCWNGGXINIF-LICLKQGHSA-N,CYP2C9,-78.47,1
BBGBCWNGGXINIF-LICLKQGHSA-N,CYP2D6,-52.9,1
BBGBCWNGGXINIF-LICLKQGHSA-N,CYP3A4,-95.9519,1
BBGGAHUBQRTMGH-UHFFFAOYSA-N,CYP1A2,-3.34,1
BBGGAHUBQRTMGH-UHFFFAOYSA-N,CYP2C9,-25.43,1
BBGGAHUBQRTMGH-UHFFFAOYSA-N,CYP2D6,-0.6479,1
BBGGAHUBQRTMGH-UHFFFAOYSA-N,CYP3A4,-38.7063,1
BBHGOGWYKOOQFU-UHFFFAOYSA-N,CYP1A2,-69.868,1
BBHGOGWYKOOQFU-UHFFFAOYSA-N,CYP2C9,-21.449,1
BBHGOGWYKOOQFU-UHFFFAOYSA-N,CYP2D6,3.4441,1
BBHGOGWYKOOQFU-UHFFFAOYSA-N,CYP3A4,-2.2635,1
