inchikey,Molecule_Name,CYP2D6_pIC50_direct_inhibition,density,weight_unclipped,weight,repeat,fold
OKIZSZJYXQZGPI-UHFFFAOYSA-N,OCNT-2310465,2.321939205,0.015781943401462262,11.792786993005112,5.0,1,3
VWNSZFGHZDFUAQ-UHFFFAOYSA-N,OCNT-2310469,4.427315033,0.7349524294808728,0.25323148737744344,0.25323148737744344,1,3
CSLBMVDUODQHOM-UHFFFAOYSA-N,OCNT-2310470,6.446488673,0.05970300874896062,3.117315203521416,3.117315203521416,1,3
KHXGLECBIVVOEH-UHFFFAOYSA-N,OCNT-2310478,5.602696508,0.26492540321920666,0.7025113281232298,0.7025113281232298,1,3
LGYSCTIZOHPFJD-UHFFFAOYSA-N,OCNT-2310481,4.891956715,0.5643146206953928,0.3298037832862878,0.3298037832862878,1,3
FIFZZZAYJPOCGX-UHFFFAOYSA-N,OCNT-2310486,4.394962288,0.6967668206715605,0.2671095858004932,0.2671095858004932,1,3
UKJZPHJJLAGPCH-UHFFFAOYSA-N,OCNT-2310492,5.279725628,0.3930813636281243,0.47347219708228105,0.47347219708228105,1,3
SJMZHOSSMCLHCV-UHFFFAOYSA-N,OCNT-2310494,4.850859632,0.5925283814374785,0.31409988567567887,0.31409988567567887,1,3
IUGBKTDUGLZNFN-UHFFFAOYSA-N,OCNT-2310498,4.90725313,0.554716966995206,0.33551001311037143,0.33551001311037143,1,3
HANYAPMMDGMJBS-UHFFFAOYSA-N,OCNT-2310513,4.804007323,0.6287767486413379,0.2959923331631785,0.2959923331631785,1,3
GXQJFCYAODGNDD-UHFFFAOYSA-N,OCNT-2310514,6.788253808,0.03626144457252257,5.132533992044429,5.0,1,3
XDYLETNFYYCZIL-UHFFFAOYSA-N,OCNT-2310518,5.015409928,0.49901064802098044,0.37296417943627147,0.37296417943627147,1,3
HSFFJASGMZOXAD-UHFFFAOYSA-N,OCNT-2310562,4.484070133,0.7802765990589214,0.2385219511818949,0.2385219511818949,1,3
QQULOXRKJYHTLY-UHFFFAOYSA-N,OCNT-2310581,6.626563685,0.045764352708453596,4.06677000447836,4.06677000447836,1,3
VTEFNVUORQIXJU-UHFFFAOYSA-N,OCNT-2310598,4.517697545,0.7931414395680585,0.23465309916282204,0.23465309916282204,1,3
XTNMZHDMZGRSBV-UHFFFAOYSA-N,OCNT-2310605,5.83714999,0.17904880248758345,1.0394545748610269,1.0394545748610269,1,3
QAROPJJFLVXWSM-UHFFFAOYSA-N,OCNT-2310611,4.546951897,0.7960167650601689,0.23380549887669666,0.23380549887669666,1,3
FNSPOGKBLVJSPX-UHFFFAOYSA-N,OCNT-2310613,6.613189975,0.0465972793452923,3.994076467211384,3.994076467211384,1,3
YFUROBGDXNFDCC-UHFFFAOYSA-N,OCNT-2310627,5.124925992,0.4551990608216842,0.4088608982038594,0.4088608982038594,1,3
AZIRSKUMMWCLMP-UHFFFAOYSA-N,OCNT-2310634,4.655220685,0.7517024586627787,0.2475887829343914,0.2475887829343914,1,3
IZWCUJPEJUAMOS-UHFFFAOYSA-N,OCNT-2310635,4.32772043,0.5953370538152244,0.3126180298645937,0.3126180298645937,1,3
MSMMDODZVKXGBJ-UHFFFAOYSA-N,OCNT-2310639,5.842200027,0.17737968344499114,1.0492357030664354,1.0492357030664354,1,3
LVKGJVDHSRWRLM-UHFFFAOYSA-N,OCNT-2310648,4.572781035,0.7925805952740699,0.23481914391904862,0.23481914391904862,1,3
MQCGKFMBSSLQAT-UHFFFAOYSA-N,OCNT-2310650,4.485690115,0.7811369254388043,0.23825924854923206,0.23825924854923206,1,3
WAIBMCXZPPOQPU-UHFFFAOYSA-N,OCNT-2310665,5.35394303,0.3615989094141692,0.5146948511836806,0.5146948511836806,1,3
ABVGSGYZENIXJG-UHFFFAOYSA-N,OCNT-2310736,5.614492347,0.26053975273823665,0.7143366603870781,0.7143366603870781,1,3
CTXBUXYAYCIUHD-UHFFFAOYSA-N,OCNT-2310757,4.335170543,0.6076893801120069,0.3062635335750041,0.3062635335750041,1,3
POVWSOQNXDNFPG-UHFFFAOYSA-N,OCNT-2310758,5.811462022,0.18776053976693283,0.9912258299860517,0.9912258299860517,1,3
DPLKWDRKFGHJOW-UHFFFAOYSA-N,OCNT-2310760,4.980678678,0.514895650520778,0.3614578928388067,0.3614578928388067,1,3
IWKOXNCMURNVKR-UHFFFAOYSA-N,OCNT-2310804,6.430726147,0.06139024711331292,3.031639480544575,3.031639480544575,1,3
BYAVFGPTBAFTNM-UHFFFAOYSA-N,OCNT-2310816,4.372450732,0.665676130508593,0.2795850539614693,0.2795850539614693,1,3
LJFXZOYYLNSQSQ-UHFFFAOYSA-N,OCNT-2310827,4.975338762,0.5174819072496246,0.35965140860341077,0.35965140860341077,1,3
WIPMLMLIKXSIFW-UHFFFAOYSA-N,OCNT-2310829,5.394531835,0.34467139668142494,0.5399725612889451,0.5399725612889451,1,3
LZVXIPIFSGLYMM-UHFFFAOYSA-N,OCNT-2310830,4.32872505,0.5970147947488668,0.31173950546300144,0.31173950546300144,1,3
WEMDNGXFLHBHKC-UXHICEINSA-N,OCNT-2310833,4.483622207,0.7800344015509899,0.23859601127725527,0.23859601127725527,1,3
UHBYZUKYPMONRO-UHFFFAOYSA-N,OCNT-2310843,4.871149478,0.5781567685562028,0.3219076675931278,0.3219076675931278,1,3
ZSRIHZUWEGOQNF-UHFFFAOYSA-N,OCNT-2310853,4.902863218,0.5574218212599259,0.3338819719121158,0.3338819719121158,1,3
RUVLBPWZPKTFQY-UHFFFAOYSA-N,OCNT-2310859,4.500507628,0.7878719746710388,0.2362225118450432,0.2362225118450432,1,3
XBCRVGWLQRTWNS-UHFFFAOYSA-N,OCNT-2310873,4.64620933,0.7579010537659453,0.24556384496937567,0.24556384496937567,1,3
SZDKPJLXICNJPK-HUUCEWRRSA-N,OCNT-2310886,5.81857972,0.18531126112278495,1.0043269671873356,1.0043269671873356,1,3
COPXFKFWXTVARK-UHFFFAOYSA-N,OCNT-2310909,5.10595923,0.4624805140517923,0.40242365075788816,0.40242365075788816,1,3
NADVEOZBBSLZOC-UHFFFAOYSA-N,OCNT-2310913,3.72579882,0.04081456064797242,4.559968156323955,4.559968156323955,1,3
NIKYSSZTCHVNNJ-UHFFFAOYSA-N,OCNT-2310919,3.88550366,0.07643634776341209,2.434876891883551,2.434876891883551,1,3
YBYGTINUNXLUDL-UHFFFAOYSA-N,OCNT-2310920,4.396432178,0.6986757087829016,0.2663798018587442,0.2663798018587442,1,3
OLJDXACHTKESBX-UHFFFAOYSA-N,OCNT-2310942,5.400657775,0.3421567676367447,0.5439410073767604,0.5439410073767604,1,3
ZCFOZFFAVPLQDU-UHFFFAOYSA-N,OCNT-2310945,5.838852068,0.17848456079367778,1.0427405935925607,1.0427405935925607,1,3
DBKUYEVWAUISPH-UHFFFAOYSA-N,OCNT-2310949,4.49104167,0.7838051215777013,0.23744817652439518,0.23744817652439518,1,3
QBAQGPOEDSHISC-UHFFFAOYSA-N,OCNT-2310958,4.220513683,0.4079353170334612,0.4562318806386675,0.4562318806386675,1,3
IGPQJBRCRUOAGN-DZGCQCFKSA-N,OCNT-2310977,4.43895606,0.7465976544819382,0.24928165224179594,0.24928165224179594,1,3
VNZASAGBFVEPAI-UHFFFAOYSA-N,OCNT-2310978,4.165824145,0.31885656263994017,0.5836890899412663,0.5836890899412663,1,3
DPCRFIMDLMABSP-UHFFFAOYSA-N,OCNT-2310988,5.39853003,0.3430288228708803,0.5425581888760467,0.5425581888760467,1,3
SIPWPCZRIOWTLN-UHFFFAOYSA-N,OCNT-2310997,4.370187193,0.6623690850225606,0.28098095318377964,0.28098095318377964,1,3
XBTDLHJAROMEHT-UHFFFAOYSA-N,OCNT-2311052,5.552312315,0.2835937426948037,0.6562665843773471,0.6562665843773471,1,3
IADLBRMVZTZASR-UHFFFAOYSA-N,OCNT-2311059,4.482889495,0.7796341865988037,0.23871849140048038,0.23871849140048038,1,3
OLLKSWQPCSWOKP-UHFFFAOYSA-N,OCNT-2311090,5.597076215,0.2670117046772588,0.6970222413810092,0.6970222413810092,1,3
NLPVWZDQUHNWNN-UHFFFAOYSA-N,OCNT-2311091,4.48614729,0.7813752923136059,0.2381865650218312,0.2381865650218312,1,3
UFNHVBKKZASTOU-UHFFFAOYSA-N,OCNT-2311092,5.274863845,0.395132290394393,0.4710146484949184,0.4710146484949184,1,3
LPRYCBITNRSRNR-UHFFFAOYSA-N,OCNT-2311094,5.045499138,0.48630583293187174,0.3827079263003211,0.3827079263003211,1,3
ZOFBVPDRICPZHC-UHFFFAOYSA-N,OCNT-2311101,4.965271618,0.522475922695153,0.35621372925484596,0.35621372925484596,1,3
XKPXTMLDEUTWQU-UHFFFAOYSA-N,OCNT-2311106,4.558680257,0.7951174700297512,0.2340699379453242,0.2340699379453242,1,3
SIHYQFFHCDJFTH-UHFFFAOYSA-N,OCNT-2311111,4.223151438,0.41246878009965754,0.45121741534993226,0.45121741534993226,1,3
MYIRHVYGVKSNLG-UHFFFAOYSA-N,OCNT-2311113,4.53185207,0.7954695893335807,0.2339663255072098,0.2339663255072098,1,3
YINKADFCKUPJHC-UHFFFAOYSA-N,OCNT-2311121,5.74590107,0.21132281484428275,0.880705176136557,0.880705176136557,1,3
AOUPYPZTBWHPFA-LLVKDONJSA-N,OCNT-2311123,5.983926412,0.13738602385471463,1.3546727072174471,1.3546727072174471,1,3
WAFLWFBYNRXLIA-UHFFFAOYSA-N,OCNT-2311132,3.531004917,0.021165792242730398,8.793107989285375,5.0,1,3
DAOAPMJKVUJXID-UHFFFAOYSA-N,OCNT-2311133,4.73258698,0.6894108172300814,0.26995964121490473,0.26995964121490473,1,3
XJLBILODBIISFG-AEFFLSMTSA-N,OCNT-2311138,5.416734522,0.33561635791307365,0.5545411970572403,0.5545411970572403,1,3
FXKCHSYNXXKFEX-UHFFFAOYSA-N,OCNT-2311148,7.284201227,0.011674919680863054,15.941274283383239,5.0,1,3
JIARRPUHLRJLKP-MOPGFXCFSA-N,OCNT-2311160,5.583530928,0.27203299087660787,0.6841563454100557,0.6841563454100557,1,3
FQQWSTJGVMFWSP-UHFFFAOYSA-N,OCNT-2311187,4.6669882,0.7431520504184141,0.25043743977335525,0.25043743977335525,1,3
RQKGJAOIPIKCLP-UHFFFAOYSA-N,OCNT-2311194,5.731684008,0.2166023377954732,0.8592386340947269,0.8592386340947269,1,3
CUCVKSLIXCMJHH-UHFFFAOYSA-N,OCNT-2311202,2.894404565,0.01573598151028738,11.827231542400822,5.0,1,3
NTNKUGFNNVBGRM-VQIMIIECSA-N,OCNT-2311203,4.575077637,0.7920230685643558,0.23498443953969814,0.23498443953969814,1,3
UFZXKFNSSITYNQ-UHFFFAOYSA-N,OCNT-2311206,4.139846377,0.2807806655680347,0.6628415688544296,0.6628415688544296,1,3
KSBUCCHQYZBHTG-MWLCHTKSSA-N,OCNT-2311212,4.921869408,0.5459929985959663,0.34087084879788054,0.34087084879788054,1,3
VAZPOTJURGQWAP-STQMWFEESA-N,OCNT-2311225,5.129891667,0.4532935064767841,0.4105796668380887,0.4105796668380887,1,3
BKXPEYYJHOGSFC-UHFFFAOYSA-N,OCNT-2311229,4.29559413,0.5401263389944804,0.3445732663502065,0.3445732663502065,1,3
XLDINVXKZGIJLA-CQSZACIVSA-N,OCNT-2311231,5.506812425,0.3005633259756028,0.6192142579770831,0.6192142579770831,1,3
QKXALNDLTVLRJT-UHFFFAOYSA-N,OCNT-2311240,4.628811675,0.7688701639285629,0.24206050071985774,0.24206050071985774,1,3
NHQVYFODFDGUFT-UHFFFAOYSA-N,OCNT-2311245,4.824752185,0.61223654801995,0.3039888707575858,0.3039888707575858,1,3
ZAYCVZAREVWGRL-UHFFFAOYSA-N,OCNT-2311251,4.443785453,0.751083544700647,0.24779280305399923,0.24779280305399923,1,3
KVYQCPDIBVJAEF-UHFFFAOYSA-N,OCNT-2311253,4.584075165,0.789465600245356,0.235745669996597,0.235745669996597,1,3
XWTZBEREGRBWIX-UHFFFAOYSA-N,OCNT-2311256,6.337925372,0.07330424644228171,2.5389128993454526,2.5389128993454526,1,3
IEFOCOJHMPXMDM-UHFFFAOYSA-N,OCNT-2311260,4.57418723,0.7922439042035951,0.23491893832392136,0.23491893832392136,1,3
LZAPOHZTKRQZKM-UHFFFAOYSA-N,OCNT-2311263,4.41334503,0.7194764083105623,0.2586785261050162,0.2586785261050162,1,3
DYJBFCKHWTULLQ-UHFFFAOYSA-N,OCNT-2311283,4.5401842,0.7960137149205877,0.23380639476503765,0.23380639476503765,1,3
KRQHOVHGPUNHJN-UHFFFAOYSA-N,OCNT-2311302,6.967115308,0.027354015507934305,6.803867491232616,5.0,1,3
JSEDCBYKKMTEPF-UHFFFAOYSA-N,OCNT-2311311,4.109968232,0.2410508749866138,0.7720905260329065,0.7720905260329065,1,3
OIWLPLPFFSGLSU-UHFFFAOYSA-N,OCNT-2311317,4.358981167,0.6455567898854934,0.28829856611394195,0.28829856611394195,1,3
WCXXKBXIMXJSNI-UHFFFAOYSA-N,OCNT-2311328,4.20435625,0.3805668153410847,0.4890418432892062,0.4890418432892062,1,3
QVLONCRSZCBUNW-UHFFFAOYSA-N,OCNT-2311340,4.5844445,0.7893481815846686,0.23578073809642877,0.23578073809642877,1,3
DWNPCXRBSBGYDP-UHFFFAOYSA-N,OCNT-2311344,5.21643483,0.4193226918674283,0.44384217806163456,0.44384217806163456,1,3
DPRJAAMTGOYYQR-UHFFFAOYSA-N,OCNT-2311351,4.66315949,0.7459865814221832,0.2494858506895559,0.2494858506895559,1,3
UEFZCHIJYQFTCX-UHFFFAOYSA-N,OCNT-2311357,4.348523065,0.6292552337207561,0.2957672608754149,0.2957672608754149,1,3
OMZILNLGLOPTFB-UHFFFAOYSA-N,OCNT-2311391,4.71568365,0.7038787653307059,0.2644107281481419,0.2644107281481419,1,3
CSGSWUKYYRUGCP-UHFFFAOYSA-N,OCNT-2311405,4.374424728,0.6685346139102248,0.27838961961975467,0.27838961961975467,1,3
QMRKEPSYABBZAV-UHFFFAOYSA-N,OCNT-2311414,4.303242915,0.5534969493362684,0.33624954408924296,0.33624954408924296,1,3
FLLMSOQAWLVNEM-UHFFFAOYSA-N,OCNT-2311438,4.564544742,0.7942506158790256,0.23432540453636164,0.23432540453636164,1,3
QHMBPCYPIMUTEB-UHFFFAOYSA-N,OCNT-2311440,5.071021307,0.47605858193795075,0.39094578678000796,0.39094578678000796,1,3
DBUJZAYXHSBDLC-UHFFFAOYSA-N,OCNT-2311450,4.873686128,0.5764204307961357,0.3228773425189889,0.3228773425189889,1,3
HENYWYASSIFTSN-UHFFFAOYSA-N,OCNT-2311473,4.772501642,0.655068046622499,0.2841126167406542,0.2841126167406542,1,3
HHRFLCPEBVMXQA-QWHCGFSZSA-N,OCNT-2311479,5.30587627,0.381994938067679,0.4872135159972537,0.4872135159972537,1,3
JNCBIXAIBFODBA-UHFFFAOYSA-N,OCNT-2311515,4.844977808,0.596852401077614,0.31182432462880405,0.31182432462880405,1,3
XCGNAQXHWPVDTP-UHFFFAOYSA-N,OCNT-2311523,4.463267783,0.7670608298873843,0.24263147017483758,0.24263147017483758,1,3
KUYTWPZELIENHA-UHFFFAOYSA-N,OCNT-2311525,5.563581747,0.2794193190109284,0.6660709700671339,0.6660709700671339,1,3
WNVZWNWYYUTQII-ZDUSSCGKSA-N,OCNT-2311532,5.349687265,0.36339529882592553,0.512150535437332,0.512150535437332,1,3
UAVCJCBNMRVBKI-UHFFFAOYSA-N,OCNT-2311554,4.706182072,0.7118911356797103,0.2614347721739885,0.2614347721739885,1,3
HNNQRKVHGGLWAB-UHFFFAOYSA-N,OCNT-2311559,4.760042698,0.6657315522888189,0.27956177866174553,0.27956177866174553,1,3
AVWOIDVOWIXTBD-UHFFFAOYSA-N,OCNT-2311573,4.52971254,0.7952320325893893,0.23403621740826533,0.23403621740826533,1,3
ZEPYVNPXMMPJQB-UHFFFAOYSA-N,OCNT-2311582,4.31534708,0.5743976119576456,0.32401439872774135,0.32401439872774135,1,3
KQWKVPYBDZZQRY-UHFFFAOYSA-N,OCNT-2311590,5.05628105,0.4819295071337825,0.3861832365816158,0.3861832365816158,1,3
XLCKGMINJOIRBQ-UHFFFAOYSA-N,OCNT-2311596,4.34825532,0.6288307260863794,0.295966925832981,0.295966925832981,1,3
LECNWKBRWUMOOE-UHFFFAOYSA-N,OCNT-2311600,5.56791799,0.27781392306125074,0.6699199767179198,0.6699199767179198,1,3
GKRCFAAHQZDGMF-UHFFFAOYSA-N,OCNT-2311604,4.443430293,0.7507606498437753,0.24789937632963988,0.24789937632963988,1,3
HOLMFESKTOTMDZ-UHFFFAOYSA-N,OCNT-2311610,6.234004677,0.08974916076969378,2.0737029212640077,2.0737029212640077,1,3
GRLLACXBVXPSJS-UHFFFAOYSA-N,OCNT-2311617,5.19713493,0.4270810093915097,0.4357793785639745,0.4357793785639745,1,3
ARILZESNWCDILA-UHFFFAOYSA-N,OCNT-2311623,4.936492515,0.5376854127860792,0.34613752287743965,0.34613752287743965,1,3
FHLMPSUVVSVTAJ-UHFFFAOYSA-N,OCNT-2311624,4.610946355,0.7785413993846465,0.2390535648023464,0.2390535648023464,1,3
JBQGWNQLFCYYOB-UHFFFAOYSA-N,OCNT-2311626,5.074427922,0.4747170136418093,0.39205061440990596,0.39205061440990596,1,3
DRUFNDFUCMLREO-UHFFFAOYSA-N,OCNT-2311634,5.310218017,0.38014893246588355,0.48957942788859404,0.48957942788859404,1,3
QUGHBKJKLUPSCI-UHFFFAOYSA-N,OCNT-2311636,5.355270962,0.36103903217207467,0.5154930084689673,0.5154930084689673,1,3
DUDNRIVARGBEHO-UHFFFAOYSA-N,OCNT-2311638,5.05527136,0.48233611742319277,0.3858576833586253,0.3858576833586253,1,3
HUDMLWIUQXOJMV-UHFFFAOYSA-N,OCNT-2311652,6.388281633,0.06642968244120623,2.8016556760425124,2.8016556760425124,1,3
FVLPTKXJYBDXJB-UHFFFAOYSA-N,OCNT-2311653,4.929379415,0.5416751871948832,0.3435880048944305,0.3435880048944305,1,3
FLRYEXYQVHVJHQ-UHFFFAOYSA-N,OCNT-2311655,4.644959848,0.7587343485208213,0.24529414970067048,0.24529414970067048,1,3
XEKMKJZNWPOJIH-UHFFFAOYSA-N,OCNT-2311661,5.45955592,0.31863280497669605,0.5840989815305391,0.5840989815305391,1,3
XTHYOHCNADPCDX-UHFFFAOYSA-N,OCNT-2311676,5.146796595,0.4467912775072984,0.4165549021177274,0.4165549021177274,1,3
JTFSXVMWHXRSBA-UHFFFAOYSA-N,OCNT-2311687,4.483276883,0.7798464053320694,0.23865352920343016,0.23865352920343016,1,3
YVZIEHNHDMNICX-UHFFFAOYSA-N,OCNT-2311711,4.311468568,0.5677400635171111,0.3278139219489797,0.3278139219489797,1,3
YTNJKWXYWVIMPG-SMDDNHRTSA-N,OCNT-2311723,6.5628267,0.04989600112489621,3.7300202956794406,3.7300202956794406,1,3
QPBXRIKKGPQSAW-UHFFFAOYSA-N,OCNT-2311727,4.370195025,0.6623805809118849,0.28097607664296137,0.28097607664296137,1,3
NDYIXONJSDUIQJ-UHFFFAOYSA-N,OCNT-2311745,4.4754199,0.775268909870158,0.24006263439646675,0.24006263439646675,1,3
UTOXMBBBSYRSIE-UHFFFAOYSA-N,OCNT-2311754,6.110516643,0.1113645214285436,1.671206363406549,1.671206363406549,1,3
VAMQGGBIMXSDHD-UHFFFAOYSA-N,OCNT-2311760,5.742236473,0.21267977890668227,0.8750859993641806,0.8750859993641806,1,3
ZQZSFKJELGBYHA-GWCFXTLKSA-N,OCNT-2311765,5.286155895,0.3903627943884551,0.4767695578178065,0.4767695578178065,1,3
PBXCTHXLVRZONA-UHFFFAOYSA-N,OCNT-2311766,6.142876515,0.10550770253794331,1.763976395961953,1.763976395961953,1,3
PLTRVIGXBYDJLW-UHFFFAOYSA-N,OCNT-2311769,6.608682478,0.04688103383930707,3.969901719894706,3.969901719894706,1,3
AZPOXMVTZMIAGA-UHFFFAOYSA-N,OCNT-2311777,5.740053708,0.2134893937420002,0.871767414797303,0.871767414797303,1,3
OBNHVXTUARWNPW-UHFFFAOYSA-N,OCNT-2311787,4.990114325,0.5104259434594952,0.3646231138011817,0.3646231138011817,1,3
BIJKXSIAIACXNV-UHFFFAOYSA-N,OCNT-2311800,4.589568837,0.7876206169129879,0.23629789885206598,0.23629789885206598,1,3
QPTDLYRBQHYCLI-UHFFFAOYSA-N,OCNT-2311802,5.268248465,0.39791576219908037,0.4677198406028289,0.4677198406028289,1,3
WFPYPYMTLQPEFP-UHFFFAOYSA-N,OCNT-2311804,4.444178672,0.7514397382219263,0.24767534560987162,0.24767534560987162,1,3
ZUCYBEULVWTNIR-UHFFFAOYSA-N,OCNT-2311805,4.56633621,0.7939318378382216,0.23441949043871327,0.23441949043871327,1,3
PNNQRGFPPUHDGK-UHFFFAOYSA-N,OCNT-2311816,5.184815087,0.43196995416815104,0.4308473195259771,0.4308473195259771,1,3
BLNYUGFNMDBUFY-UHFFFAOYSA-N,OCNT-2311822,5.34678263,0.36462307111592773,0.5104260032134239,0.5104260032134239,1,3
HOSNJLMMVKABFA-UHFFFAOYSA-N,OCNT-2311831,5.703062475,0.22732161647719162,0.8187215089937597,0.8187215089937597,1,3
PWJXIYCMKSEYTR-UHFFFAOYSA-N,OCNT-2311840,5.254083777,0.4038428946229209,0.4608551972738952,0.4608551972738952,1,3
XKDBOKUXZQQYCO-BZNIZROVSA-N,OCNT-2311844,4.282688477,0.5173673646159384,0.3597310336868,0.3597310336868,1,3
AZAQOBMLKLOLHT-UHFFFAOYSA-N,OCNT-2311856,5.451932175,0.32161022032784436,0.5786914877250676,0.5786914877250676,1,3
NUJZSEZNBAAEBL-UHFFFAOYSA-N,OCNT-2311864,4.69579451,0.7205001725621737,0.2583109677923733,0.2583109677923733,1,3
OJSIVYVRAASXGQ-OAHLLOKOSA-N,OCNT-2311870,4.479273525,0.77758585171136,0.2393473292492367,0.2393473292492367,1,3
ZNXBZOMGIIFVSP-BRWVUGGUSA-N,OCNT-2311871,4.737936128,0.6847994415473556,0.27177752430488344,0.27177752430488344,1,3
KWBLDJMJGBSZST-UHFFFAOYSA-N,OCNT-2311875,4.308425095,0.5624886131545869,0.33087442575118975,0.33087442575118975,1,3
OMISETSBIRJDGV-UHFFFAOYSA-N,OCNT-2311890,4.134224525,0.2729626578727908,0.6818262187197841,0.6818262187197841,1,3
CTYKHSITTROELE-UHFFFAOYSA-N,OCNT-2311899,4.410097462,0.7156529481902176,0.26006054658163574,0.26006054658163574,1,3
CAVHMRSMXQUFPI-UHFFFAOYSA-N,OCNT-2311901,4.666809113,0.7432857045228408,0.2503924073026322,0.2503924073026322,1,3
GCVLLZZKLLGWGD-UHFFFAOYSA-N,OCNT-2311905,5.587125647,0.2707011959600332,0.6875222557073043,0.6875222557073043,1,3
SRSBGXOXMZZOHE-UHFFFAOYSA-N,OCNT-2311907,6.2182041,0.09241597057686443,2.0138629255028233,2.0138629255028233,1,3
VDVJUEFMOAEWCR-UHFFFAOYSA-N,OCNT-2311909,4.849518635,0.5935080816028293,0.3135814029128122,0.3135814029128122,1,3
SOPQJUICSFKZMO-UHFFFAOYSA-N,OCNT-2311912,4.611720638,0.7781593271741375,0.23917093886797094,0.23917093886797094,1,3
PWQYFBLPMRQMCG-UHFFFAOYSA-N,OCNT-2311914,4.578043118,0.7912452365793358,0.23521544050451423,0.23521544050451423,1,3
LLUZHZALVKLRDA-UHFFFAOYSA-N,OCNT-2311918,4.539483525,0.7959910970161092,0.23381303832012648,0.23381303832012648,1,3
NULHLQCVVKOCNB-UHFFFAOYSA-N,OCNT-2311929,4.60632349,0.7807482911138032,0.2383778472362726,0.2383778472362726,1,3
ZYDQDUUDTQHKQC-UHFFFAOYSA-N,OCNT-2311931,5.441293242,0.32579813206858255,0.5712528051877507,0.5712528051877507,1,3
JERSGWYTALKMNY-HNNXBMFYSA-N,OCNT-2311937,4.555822607,0.7954402878791142,0.23397494407196948,0.23397494407196948,1,3
SIFZUHAWIFVZQI-HIDCPEKUSA-N,OCNT-2311962,5.303545723,0.38298549720186936,0.4859533800336255,0.4859533800336255,1,3
ANOMTFSENDHDFG-FQEVSTJZSA-N,OCNT-2311967,5.204663555,0.42406928340573863,0.43887426925717415,0.43887426925717415,1,3
GLFWAGLXPAJCLJ-UHFFFAOYSA-N,OCNT-2311971,4.784759337,0.6447013564106945,0.288681100200055,0.288681100200055,1,3
XKCNZKKZCLFYSV-UHFFFAOYSA-N,OCNT-2311975,4.563390538,0.794442711399022,0.23426874486816038,0.23426874486816038,1,3
QNTJQQPXGXEEKN-UHFFFAOYSA-N,OCNT-2311986,4.25698696,0.47175201950206375,0.39451467969453574,0.39451467969453574,1,3
IBMBSHORGDQWHX-UHFFFAOYSA-N,OCNT-2311990,4.257638745,0.47290765043851735,0.39355061542465697,0.39355061542465697,1,3
HITZGPNTSNPGJR-UHFFFAOYSA-N,OCNT-2311994,4.512414655,0.7918101903212518,0.2350476151280619,0.2350476151280619,1,3
FRTQFAFJPFTPEO-UHFFFAOYSA-N,OCNT-2312000,4.793450775,0.6374502186662891,0.2919649117989226,0.2919649117989226,1,3
GNWGHPLDAIGWMQ-UHFFFAOYSA-N,OCNT-2312008,4.379809602,0.6762080307280492,0.2752305332261814,0.2752305332261814,1,3
HIGSPZJWUVXGQC-UHFFFAOYSA-N,OCNT-2312014,4.945611148,0.5327084586150074,0.3493713941636742,0.3493713941636742,1,3
HFWRDWJSXCWTSK-UHFFFAOYSA-N,OCNT-2312015,5.876646283,0.16641640998263546,1.1183578403627792,1.1183578403627792,1,3
CXMFJZYJIIGCDT-UHFFFAOYSA-N,OCNT-2312016,4.879640272,0.572398054510351,0.3251462778438592,0.3251462778438592,1,3
DPQLVVYCRUDESV-UHFFFAOYSA-N,OCNT-2312020,5.88890636,0.1627018644275351,1.143890375958162,1.143890375958162,1,3
JTTJXGVCRPXGGE-UHFFFAOYSA-N,OCNT-2312021,4.29467453,0.538511953720625,0.3456062499323103,0.3456062499323103,1,3
YOHOCEKUXWUVIH-UHFFFAOYSA-N,OCNT-2312038,4.277831247,0.5087588677612908,0.36581789264542347,0.36581789264542347,1,3
BNYASPDIDIDBIM-UHFFFAOYSA-N,OCNT-2312044,4.823458625,0.6132464704484063,0.3034882479356481,0.3034882479356481,1,3
GWGWZENYQVPJAY-UHFFFAOYSA-N,OCNT-2312049,5.294942247,0.38663908437876976,0.4813613118501541,0.4813613118501541,1,3
CBBHOEICYJMTHN-UHFFFAOYSA-N,OCNT-2312062,4.431889395,0.7396670574792337,0.25161739324092075,0.25161739324092075,1,3
ACLZYKQVCOTFGN-UHFFFAOYSA-N,OCNT-2312063,4.714447833,0.70492700911673,0.2640175428975346,0.2640175428975346,1,3
ZFJMWESNQLDTPA-UHFFFAOYSA-N,OCNT-2312068,4.849254652,0.5937013698430952,0.3134793118605966,0.3134793118605966,1,3
BVAHASJMMFXKPQ-UHFFFAOYSA-N,OCNT-2312089,5.183713617,0.43240475051442134,0.43041408922472024,0.43041408922472024,1,3
MMGSKMJCIHSPDP-UHFFFAOYSA-N,OCNT-2312098,4.540271162,0.7960162280997467,0.23380565659245042,0.23380565659245042,1,3
KHDREOIJWQNFMC-UHFFFAOYSA-N,OCNT-2312102,5.381651935,0.34999604710075993,0.5317577110107394,0.5317577110107394,1,3
ZXXMWZBQFMKETN-UHFFFAOYSA-N,OCNT-2312103,4.435025592,0.7427961608211138,0.2505574297306153,0.2505574297306153,1,3
ZCWNGZGUCNIROI-UHFFFAOYSA-N,OCNT-2312104,5.763478648,0.20486000274993085,0.9084891846667217,0.9084891846667217,1,3
